forecast_date,state,electoral_vote,party,win,p_10,proj_vote,p_90,tipping_point,poll_avg,fund_avg,ss_avg,experts_avg,poll_weight,fund_weight,ss_weight,experts_weight
01/17/20,Connecticut,7,dem,97.726,49.437,57.438,65.439,0.034,56.923,57.708,55.762,57.603,3.4062932825032584,75,15,40
01/17/20,Connecticut,7,third,0.000,1.434,3.984,6.534,0.034,4.265,3.765,4.265,4.265,3.4062932825032584,75,15,40
01/17/20,Delaware,3,gop,1.758,31.182,38.922,46.663,0.004,0.000,38.618,39.858,39.143,0,75,15,40
01/17/20,Delaware,3,dem,98.242,50.383,58.124,65.864,0.004,0.000,58.640,56.900,57.615,0,75,15,40
01/17/20,Delaware,3,third,0.000,1.063,2.954,4.845,0.004,0.000,2.742,3.242,3.242,0,75,15,40
01/17/20,Florida,29,gop,47.824,40.769,48.544,56.319,22.462,47.969,48.669,47.421,49.264,37.11720653333444,75,15,40
01/17/20,Florida,29,dem,52.176,41.426,49.201,56.976,22.462,49.551,49.351,50.100,48.256,37.11720653333444,75,15,40
01/17/20,Florida,29,third,0.000,0.812,2.255,3.699,22.462,2.480,1.980,2.480,2.480,37.11720653333444,75,15,40
01/17/20,Georgia,16,gop,66.106,43.495,50.739,57.983,5.210,47.148,50.884,51.138,52.517,24.489101723387854,75,15,40
01/17/20,Georgia,16,dem,33.894,40.149,47.393,54.637,5.210,50.741,47.505,46.751,45.373,24.489101723387854,75,15,40
01/17/20,Georgia,16,third,0.000,0.673,1.868,3.064,5.210,2.111,1.611,2.111,2.111,24.489101723387854,75,15,40
01/17/20,Hawaii,4,gop,0.006,18.480,26.950,35.420,0.000,0.000,26.080,27.566,28.351,0,75,15,40
01/17/20,Hawaii,4,dem,99.994,59.910,68.380,76.850,0.000,0.000,69.462,67.476,66.691,0,75,15,40
01/17/20,Hawaii,4,third,0.000,1.681,4.670,7.658,0.000,0.000,4.458,4.958,4.958,0,75,15,40
01/17/20,Idaho,4,gop,99.928,54.740,63.470,72.200,0.000,0.000,62.872,62.912,64.800,0,75,15,40
01/17/20,Idaho,4,dem,0.072,21.724,30.454,39.185,0.000,0.000,31.264,30.724,28.836,0,75,15,40
01/17/20,Idaho,4,third,0.000,2.187,6.076,9.964,0.000,0.000,5.864,6.364,6.364,0,75,15,40
01/17/20,Illinois,20,gop,2.002,30.353,38.511,46.668,0.034,0.000,38.381,38.831,38.633,0,75,15,40
01/17/20,Illinois,20,dem,97.998,50.275,58.432,66.590,0.034,0.000,58.773,57.823,58.021,0,75,15,40
01/17/20,Illinois,20,third,0.000,1.101,3.057,5.014,0.034,0.000,2.846,3.346,3.346,0,75,15,40
01/17/20,Indiana,11,gop,96.034,48.364,56.417,64.470,0.022,0.000,55.829,54.714,58.157,0,75,15,40
01/17/20,Indiana,11,dem,3.966,32.529,40.582,48.636,0.022,0.000,41.381,41.997,38.553,0,75,15,40
01/17/20,Indiana,11,third,0.000,1.080,3.001,4.921,0.022,0.000,2.789,3.289,3.289,0,75,15,40
01/17/20,Iowa,6,gop,61.994,41.167,49.298,57.430,2.530,48.967,48.921,48.832,50.418,28.570074150165624,75,15,40
01/17/20,Iowa,6,dem,38.006,38.430,46.562,54.694,2.530,46.657,47.203,46.792,45.206,28.570074150165624,75,15,40
01/17/20,Iowa,6,third,0.000,1.490,4.140,6.789,2.530,4.376,3.876,4.376,4.376,28.570074150165624,75,15,40
01/17/20,Kansas,6,gop,97.296,48.399,56.505,64.610,0.004,0.000,56.001,54.722,58.117,0,75,15,40
01/17/20,Kansas,6,dem,2.704,30.513,38.618,46.723,0.004,0.000,39.333,40.112,36.717,0,75,15,40
01/17/20,Kansas,6,third,0.000,1.756,4.877,7.999,0.004,0.000,4.666,5.166,5.166,0,75,15,40
01/17/20,Kentucky,8,gop,99.828,54.248,62.026,69.805,0.000,54.391,61.330,61.506,63.712,0.9624955530181499,75,15,40
01/17/20,Kentucky,8,dem,0.172,27.393,35.171,42.949,0.000,42.521,36.082,35.406,33.200,0.9624955530181499,75,15,40
01/17/20,Kentucky,8,third,0.000,1.009,2.802,4.596,0.000,3.089,2.589,3.089,3.089,0.9624955530181499,75,15,40
01/17/20,Louisiana,8,gop,99.088,50.993,58.890,66.788,0.002,0.000,58.174,58.457,60.396,0,75,15,40
01/17/20,Louisiana,8,dem,0.912,29.761,37.658,45.555,0.002,0.000,38.586,37.803,35.864,0,75,15,40
01/17/20,Louisiana,8,third,0.000,1.243,3.452,5.661,0.002,0.000,3.240,3.740,3.740,0,75,15,40
01/17/20,Maine,2,gop,19.708,33.924,42.669,51.413,0.554,42.295,41.999,42.038,44.183,2.4597279889137513,75,15,40
01/17/20,Maine,2,dem,80.292,42.640,51.385,60.129,0.554,51.476,52.271,51.732,49.587,2.4597279889137513,75,15,40
01/17/20,Maine,2,third,0.000,2.141,5.946,9.752,0.554,6.230,5.730,6.230,6.230,2.4597279889137513,75,15,40
01/17/20,Maryland,10,gop,0.130,26.062,33.959,41.857,0.000,0.000,33.192,34.178,35.317,0,75,15,40
01/17/20,Maryland,10,dem,99.870,54.957,62.854,70.752,0.000,0.000,63.834,62.347,61.209,0,75,15,40
01/17/20,Maryland,10,third,0.000,1.147,3.186,5.225,0.000,0.000,2.975,3.475,3.475,0,75,15,40
01/17/20,Massachusetts,11,gop,0.226,23.043,31.929,40.816,0.000,0.000,31.077,32.822,33.193,0,75,15,40
01/17/20,Massachusetts,11,dem,99.774,53.368,62.254,71.140,0.000,0.000,63.318,61.073,60.701,0,75,15,40
01/17/20,Massachusetts,11,third,0.000,2.094,5.817,9.539,0.000,0.000,5.605,6.105,6.105,0,75,15,40
01/17/20,Michigan,16,gop,30.438,37.959,45.916,53.872,9.914,44.916,46.107,45.403,46.740,39.64165276524483,75,15,40
01/17/20,Michigan,16,dem,69.562,42.914,50.870,58.827,9.914,51.649,50.958,51.162,49.824,39.64165276524483,75,15,40
01/17/20,Michigan,16,third,0.000,1.157,3.214,5.271,9.914,3.435,2.935,3.435,3.435,39.64165276524483,75,15,40
01/17/20,Minnesota,10,gop,22.664,35.583,43.810,52.037,4.844,41.191,43.969,44.020,43.583,2.256888536214218,75,15,40
01/17/20,Minnesota,10,dem,77.336,42.775,51.002,59.229,4.844,53.338,51.060,50.509,50.947,2.256888536214218,75,15,40
01/17/20,Minnesota,10,third,0.000,1.867,5.187,8.507,4.844,5.471,4.971,5.471,5.471,2.256888536214218,75,15,40
01/17/20,Mississippi,6,gop,97.398,49.652,57.341,65.029,0.000,0.000,56.623,56.887,58.855,0,75,15,40
01/17/20,Mississippi,6,dem,2.602,32.678,40.367,48.055,0.000,0.000,41.295,40.532,38.563,0,75,15,40
01/17/20,Mississippi,6,third,0.000,0.825,2.293,3.760,0.000,0.000,2.081,2.581,2.581,0,75,15,40
01/17/20,Missouri,10,gop,96.562,48.964,56.797,64.631,0.006,52.679,56.082,56.866,58.188,0.732675557280354,75,15,40
01/17/20,Missouri,10,dem,3.438,32.752,40.586,48.419,0.006,44.417,41.514,40.230,38.908,0.732675557280354,75,15,40
01/17/20,Missouri,10,third,0.000,0.942,2.617,4.292,0.006,2.904,2.404,2.904,2.904,0.732675557280354,75,15,40
01/17/20,Montana,3,gop,94.698,45.983,54.453,62.922,0.010,0.000,53.698,53.203,56.336,0,75,15,40
01/17/20,Montana,3,dem,5.302,30.494,38.964,47.434,0.010,0.000,39.930,39.925,36.792,0,75,15,40
01/17/20,Montana,3,third,0.000,2.370,6.584,10.797,0.010,0.000,6.372,6.872,6.872,0,75,15,40
01/17/20,Nebraska,2,gop,99.636,52.292,60.449,68.607,0.000,0.000,60.071,59.271,61.600,0,75,15,40
01/17/20,Nebraska,2,dem,0.364,27.086,35.243,43.401,0.000,0.000,35.833,36.132,33.804,0,75,15,40
01/17/20,Nebraska,2,third,0.000,1.551,4.308,7.065,0.000,0.000,4.096,4.596,4.596,0,75,15,40
01/17/20,Nevada,6,gop,29.954,36.774,44.918,53.063,3.140,45.589,44.976,43.529,44.871,27.488476044550662,75,15,40
01/17/20,Nevada,6,dem,70.046,41.888,50.033,58.178,3.140,49.124,50.237,51.184,49.843,27.488476044550662,75,15,40
01/17/20,Nevada,6,third,0.000,1.818,5.049,8.280,3.140,5.287,4.787,5.287,5.287,27.488476044550662,75,15,40
01/17/20,New Hampshire,4,gop,30.772,36.577,45.356,54.136,2.130,45.411,45.221,45.005,45.731,7.117043571395933,75,15,40
01/17/20,New Hampshire,4,dem,69.228,41.912,50.692,59.471,2.130,50.363,51.053,50.769,50.043,7.117043571395933,75,15,40
01/17/20,New Hampshire,4,third,0.000,1.423,3.952,6.481,2.130,4.225,3.725,4.225,4.225,7.117043571395933,75,15,40
01/17/20,New Jersey,14,gop,2.556,31.005,39.163,47.320,0.060,0.000,39.318,40.580,38.340,0,75,15,40
01/17/20,New Jersey,14,dem,97.444,49.576,57.734,65.891,0.060,0.000,57.790,56.027,58.268,0,75,15,40
01/17/20,New Jersey,14,third,0.000,1.117,3.104,5.090,0.060,0.000,2.892,3.392,3.392,0,75,15,40
01/17/20,New Mexico,5,gop,6.786,32.667,40.625,48.583,0.188,43.894,40.508,39.095,39.990,17.485296834368032,75,15,40
01/17/20,New Mexico,5,dem,93.214,46.528,54.486,62.444,0.188,50.963,54.849,55.762,54.866,17.485296834368032,75,15,40
01/17/20,New Mexico,5,third,0.000,1.760,4.889,8.018,0.188,5.143,4.643,5.143,5.143,17.485296834368032,75,15,40
01/17/20,New York,29,gop,0.290,26.558,34.507,42.457,0.004,0.000,33.831,35.111,35.550,0,75,15,40
01/17/20,New York,29,dem,99.710,52.795,60.745,68.694,0.004,0.000,61.633,59.853,59.414,0,75,15,40
01/17/20,New York,29,third,0.000,1.709,4.748,7.787,0.004,0.000,4.536,5.036,5.036,0,75,15,40
01/17/20,North Carolina,15,gop,51.536,41.651,49.234,56.816,9.768,48.006,49.420,49.260,49.826,31.00512164928937,75,15,40
01/17/20,North Carolina,15,dem,48.464,41.418,49.000,56.583,9.768,49.994,49.081,48.741,48.174,31.00512164928937,75,15,40
01/17/20,North Carolina,15,third,0.000,0.636,1.766,2.897,9.768,1.999,1.499,1.999,1.999,31.00512164928937,75,15,40
01/17/20,North Dakota,3,gop,99.962,54.894,62.883,70.871,0.000,59.116,62.498,62.373,63.875,0.8456500932968906,75,15,40
01/17/20,North Dakota,3,dem,0.038,23.513,31.501,39.490,0.000,34.981,32.100,31.724,30.223,0.8456500932968906,75,15,40
01/17/20,North Dakota,3,third,0.000,2.022,5.616,9.210,0.000,5.903,5.403,5.903,5.903,0.8456500932968906,75,15,40
01/17/20,Ohio,18,gop,69.648,42.356,50.460,58.564,3.834,45.569,50.463,49.761,51.574,7.014978534799705,75,15,40
01/17/20,Ohio,18,dem,30.352,37.738,45.842,53.946,3.834,50.459,46.065,46.267,44.454,7.014978534799705,75,15,40
01/17/20,Ohio,18,third,0.000,1.331,3.698,6.065,3.834,3.972,3.472,3.972,3.972,7.014978534799705,75,15,40
01/17/20,Oklahoma,7,gop,99.982,58.084,65.877,73.670,0.000,0.000,65.272,64.525,67.518,0,75,15,40
01/17/20,Oklahoma,7,dem,0.018,24.424,32.217,40.010,0.000,0.000,33.033,33.280,30.286,0,75,15,40
01/17/20,Oklahoma,7,third,0.000,0.686,1.907,3.127,0.000,0.000,1.695,2.195,2.195,0,75,15,40
01/17/20,Oregon,7,gop,4.258,30.592,38.698,46.803,0.098,0.000,39.006,38.336,38.255,0,75,15,40
01/17/20,Oregon,7,dem,95.742,46.899,55.005,63.110,0.098,0.000,54.908,55.078,55.159,0,75,15,40
01/17/20,Oregon,7,third,0.000,2.267,6.298,10.328,0.098,0.000,6.086,6.586,6.586,0,75,15,40
01/17/20,Pennsylvania,20,gop,36.480,38.997,46.775,54.554,13.552,45.534,46.575,46.447,48.000,23.35239503425666,75,15,40
01/17/20,Pennsylvania,20,dem,63.520,42.382,50.161,57.939,13.552,51.158,50.617,50.245,48.692,23.35239503425666,75,15,40
01/17/20,Pennsylvania,20,third,0.000,1.103,3.064,5.025,13.552,3.308,2.808,3.308,3.308,23.35239503425666,75,15,40
01/17/20,Rhode Island,4,gop,1.708,27.758,36.644,45.531,0.012,0.000,35.734,37.134,38.168,0,75,15,40
01/17/20,Rhode Island,4,dem,98.292,49.877,58.764,67.650,0.012,0.000,59.886,57.986,56.952,0,75,15,40
01/17/20,Rhode Island,4,third,0.000,1.653,4.592,7.530,0.012,0.000,4.380,4.880,4.880,0,75,15,40
01/17/20,South Carolina,9,gop,93.512,47.508,55.458,63.407,0.016,0.000,54.468,54.070,57.832,0,75,15,40
01/17/20,South Carolina,9,dem,6.488,33.870,41.820,49.769,0.016,0.000,43.020,42.918,39.156,0,75,15,40
01/17/20,South Carolina,9,third,0.000,0.980,2.723,4.465,0.016,0.000,2.511,3.011,3.011,0,75,15,40
01/17/20,South Dakota,3,gop,99.764,53.536,61.694,69.851,0.000,0.000,61.290,60.793,62.789,0,75,15,40
01/17/20,South Dakota,3,dem,0.236,26.339,34.496,42.654,0.000,0.000,35.112,35.108,33.113,0,75,15,40
01/17/20,South Dakota,3,third,0.000,1.372,3.810,6.249,0.000,0.000,3.599,4.099,4.099,0,75,15,40
01/17/20,Tennessee,11,gop,99.482,52.882,60.884,68.885,0.002,0.000,60.280,59.501,62.535,0,75,15,40
01/17/20,Tennessee,11,dem,0.518,28.785,36.786,44.787,0.002,0.000,37.601,37.880,34.847,0,75,15,40
01/17/20,Tennessee,11,third,0.000,0.839,2.330,3.822,0.002,0.000,2.119,2.619,2.619,0,75,15,40
01/17/20,Texas,38,gop,82.854,44.965,53.028,61.090,0.708,49.662,52.989,53.594,54.034,13.63189934876997,75,15,40
01/17/20,Texas,38,dem,17.146,36.431,44.494,52.556,0.708,47.598,44.771,43.666,43.226,13.63189934876997,75,15,40
01/17/20,Texas,38,third,0.000,0.892,2.479,4.065,0.708,2.740,2.240,2.740,2.740,13.63189934876997,75,15,40
01/17/20,Utah,6,gop,99.792,51.423,59.835,68.247,0.000,46.989,59.651,60.977,59.875,0.3826412553946448,75,15,40
01/17/20,Utah,6,dem,0.208,24.054,32.466,40.878,0.000,45.024,32.863,31.037,32.139,0.3826412553946448,75,15,40
01/17/20,Utah,6,third,0.000,2.772,7.699,12.627,0.000,7.987,7.487,7.987,7.987,0.3826412553946448,75,15,40
01/17/20,Vermont,3,gop,0.060,20.377,29.107,37.838,0.000,0.000,28.268,28.688,30.838,0,75,15,40
01/17/20,Vermont,3,dem,99.940,55.359,64.089,72.820,0.000,0.000,65.140,64.220,62.070,0,75,15,40
01/17/20,Vermont,3,third,0.000,2.449,6.803,11.157,0.000,0.000,6.592,7.092,7.092,0,75,15,40
01/17/20,Virginia,13,gop,16.146,36.306,43.950,51.594,3.784,44.778,44.452,45.287,42.299,10.037751551802481,75,15,40
01/17/20,Virginia,13,dem,83.854,45.229,52.873,60.517,3.784,51.776,52.603,51.268,54.255,10.037751551802481,75,15,40
01/17/20,Virginia,13,third,0.000,1.144,3.177,5.211,3.784,3.445,2.945,3.445,3.445,10.037751551802481,75,15,40
01/17/20,Washington,12,gop,1.926,29.305,37.355,45.406,0.036,35.355,37.610,36.832,37.254,3.594251083664631,75,15,40
01/17/20,Washington,12,dem,98.074,48.846,56.897,64.948,0.036,58.616,56.862,57.140,56.718,3.594251083664631,75,15,40
01/17/20,Washington,12,third,0.000,2.069,5.748,9.426,0.036,6.029,5.529,6.029,6.029,3.594251083664631,75,15,40
01/17/20,West Virginia,5,gop,99.972,56.976,65.194,73.411,0.000,65.245,64.424,63.633,67.214,6.359096459708439,75,15,40
01/17/20,West Virginia,5,dem,0.028,23.803,32.021,40.239,0.000,31.694,33.016,33.307,29.726,6.359096459708439,75,15,40
01/17/20,West Virginia,5,third,0.000,1.003,2.785,4.568,0.000,3.060,2.560,3.060,3.060,6.359096459708439,75,15,40
01/17/20,Wisconsin,10,gop,43.120,39.353,47.128,54.904,7.584,46.738,47.161,46.766,47.784,59.41966791211638,75,15,40
01/17/20,Wisconsin,10,dem,56.880,41.147,48.922,56.698,7.584,49.115,49.192,49.087,48.068,59.41966791211638,75,15,40
01/17/20,Wisconsin,10,third,0.000,1.422,3.949,6.477,7.584,4.147,3.647,4.147,4.147,59.41966791211638,75,15,40
01/17/20,Wyoming,3,gop,99.998,60.499,69.021,77.543,0.000,0.000,68.524,68.051,70.317,0,75,15,40
01/17/20,Wyoming,3,dem,0.002,16.475,24.997,33.519,0.000,0.000,25.706,25.678,23.413,0,75,15,40
01/17/20,Wyoming,3,third,0.000,2.153,5.982,9.810,0.000,0.000,5.770,6.270,6.270,0,75,15,40
01/17/20,District of Columbia,3,gop,0.000,-0.696,6.368,13.432,0.000,0.000,4.751,5.414,9.759,0,75,15,40
01/17/20,District of Columbia,3,dem,100.000,82.129,89.193,96.257,0.000,0.000,91.022,89.859,85.513,0,75,15,40
01/17/20,District of Columbia,3,third,0.000,1.598,4.439,7.280,0.000,0.000,4.227,4.727,4.727,0,75,15,40
01/17/20,Maine-1,1,gop,2.456,28.731,37.514,46.296,0.008,0.000,36.595,36.665,39.555,0,75,15,40
01/17/20,Maine-1,1,dem,97.544,49.103,57.886,66.668,0.008,0.000,59.016,58.446,55.555,0,75,15,40
01/17/20,Maine-1,1,third,0.000,1.656,4.601,7.545,0.008,0.000,4.389,4.889,4.889,0,75,15,40
01/17/20,Maine-2,1,gop,58.238,39.507,48.289,57.071,0.564,0.000,47.954,47.252,49.305,0,75,15,40
01/17/20,Maine-2,1,dem,41.762,37.548,46.330,55.112,0.564,0.000,46.876,47.078,45.025,0,75,15,40
01/17/20,Maine-2,1,third,0.000,1.937,5.381,8.825,0.564,0.000,5.170,5.670,5.670,0,75,15,40
01/17/20,Nebraska-1,1,gop,98.092,49.327,57.485,65.642,0.000,0.000,57.602,56.835,57.508,0,75,15,40
01/17/20,Nebraska-1,1,dem,1.908,29.822,37.980,46.137,0.000,0.000,38.074,38.340,37.668,0,75,15,40
01/17/20,Nebraska-1,1,third,0.000,1.633,4.536,7.439,0.000,0.000,4.324,4.824,4.824,0,75,15,40
01/17/20,Nebraska-2,1,gop,57.422,40.625,48.782,56.940,0.572,0.000,48.840,48.751,48.686,0,75,15,40
01/17/20,Nebraska-2,1,dem,42.578,39.000,47.158,55.315,0.572,0.000,47.312,46.901,46.966,0,75,15,40
01/17/20,Nebraska-2,1,third,0.000,1.462,4.060,6.658,0.572,0.000,3.848,4.348,4.348,0,75,15,40
01/17/20,Nebraska-3,1,gop,100.000,64.555,72.712,80.869,0.000,0.000,73.811,73.044,70.527,0,75,15,40
01/17/20,Nebraska-3,1,dem,0.000,15.063,23.220,31.378,0.000,0.000,22.333,22.599,25.117,0,75,15,40
01/17/20,Nebraska-3,1,third,0.000,1.464,4.068,6.671,0.000,0.000,3.856,4.356,4.356,0,75,15,40
01/17/20,US,237.600,gop,39.850,,45.903,,,,,,,,,,
01/17/20,US,300.400,dem,60.150,,50.395,,,,,,,,,,
01/17/20,US,0,third,0.000,,3.702,,,,,,,,,,
01/18/20,Alabama,9,gop,99.884,54.234,61.658,69.083,0.000,58.326,61.199,61.166,63.216,6.139817271442631,75,15,40
01/18/20,Alabama,9,dem,0.116,28.268,35.693,43.118,0.000,38.749,36.377,35.910,33.860,6.139817271442631,75,15,40
01/18/20,Alabama,9,third,0.000,0.954,2.649,4.344,0.000,2.924,2.424,2.924,2.924,6.139817271442631,75,15,40
01/18/20,Alaska,3,gop,91.872,42.643,51.554,60.465,0.018,45.901,50.561,50.729,53.797,0.5040492738663941,75,15,40
01/18/20,Alaska,3,dem,8.128,28.652,37.564,46.475,0.018,42.929,38.769,38.102,35.033,0.5040492738663941,75,15,40
01/18/20,Alaska,3,third,0.000,3.918,10.882,17.847,0.018,11.169,10.669,11.169,11.169,0.5040492738663941,75,15,40
01/18/20,Arizona,11,gop,55.386,40.466,48.423,56.379,6.332,46.634,49.094,47.997,48.606,28.652685948460412,75,15,40
01/18/20,Arizona,11,dem,44.614,39.392,47.349,55.305,6.332,48.901,46.941,47.539,46.930,28.652685948460412,75,15,40
01/18/20,Arizona,11,third,0.000,1.522,4.229,6.935,6.332,4.465,3.965,4.465,4.465,28.652685948460412,75,15,40
01/18/20,Arkansas,6,gop,99.884,53.893,61.982,70.070,0.000,0.000,61.296,60.928,63.662,0,75,15,40
01/18/20,Arkansas,6,dem,0.116,25.898,33.987,42.075,0.000,0.000,34.884,34.752,32.018,0,75,15,40
01/18/20,Arkansas,6,third,0.000,1.451,4.032,6.612,0.000,0.000,3.820,4.320,4.320,0,75,15,40
01/18/20,California,55,gop,0.064,26.580,33.632,40.685,0.002,36.292,31.729,30.774,34.058,63.40448174600229,75,15,40
01/18/20,California,55,dem,99.936,54.305,61.357,68.410,0.002,58.504,63.567,64.022,60.738,63.40448174600229,75,15,40
01/18/20,California,55,third,0.000,1.804,5.010,8.217,0.002,5.204,4.704,5.204,5.204,63.40448174600229,75,15,40
01/18/20,Colorado,9,gop,15.192,33.825,42.214,50.602,2.048,42.470,43.228,42.546,40.162,4.1490875730637855,75,15,40
01/18/20,Colorado,9,dem,84.808,43.900,52.289,60.677,2.048,51.753,51.495,51.677,54.062,4.1490875730637855,75,15,40
01/18/20,Colorado,9,third,0.000,1.979,5.497,9.016,2.048,5.777,5.277,5.777,5.777,4.1490875730637855,75,15,40
01/18/20,Connecticut,7,gop,2.156,30.585,38.571,46.557,0.020,38.824,38.513,39.977,38.131,3.313977422879736,75,15,40
01/18/20,Connecticut,7,dem,97.844,49.459,57.445,65.431,0.020,56.910,57.721,55.758,57.603,3.313977422879736,75,15,40
01/18/20,Connecticut,7,third,0.000,1.434,3.984,6.534,0.020,4.265,3.765,4.265,4.265,3.313977422879736,75,15,40
01/18/20,Delaware,3,gop,1.730,31.190,38.915,46.641,0.002,0.000,38.605,39.862,39.143,0,75,15,40
01/18/20,Delaware,3,dem,98.270,50.405,58.131,65.856,0.002,0.000,58.653,56.895,57.615,0,75,15,40
01/18/20,Delaware,3,third,0.000,1.063,2.954,4.845,0.002,0.000,2.742,3.242,3.242,0,75,15,40
01/18/20,Florida,29,gop,47.852,40.775,48.541,56.308,22.260,47.967,48.656,47.428,49.264,36.27930757804943,75,15,40
01/18/20,Florida,29,dem,52.148,41.438,49.205,56.971,22.260,49.553,49.364,50.092,48.256,36.27930757804943,75,15,40
01/18/20,Florida,29,third,0.000,0.812,2.254,3.697,22.260,2.480,1.980,2.480,2.480,36.27930757804943,75,15,40
01/18/20,Georgia,16,gop,66.128,43.508,50.741,57.974,4.948,47.148,50.871,51.142,52.517,24.139929377827333,75,15,40
01/18/20,Georgia,16,dem,33.872,40.158,47.391,54.624,4.948,50.741,47.519,46.747,45.373,24.139929377827333,75,15,40
01/18/20,Georgia,16,third,0.000,0.672,1.868,3.063,4.948,2.111,1.611,2.111,2.111,24.139929377827333,75,15,40
01/18/20,Hawaii,4,gop,0.002,18.491,26.943,35.395,0.000,0.000,26.067,27.570,28.351,0,75,15,40
01/18/20,Hawaii,4,dem,99.998,59.936,68.387,76.839,0.000,0.000,69.475,67.472,66.691,0,75,15,40
01/18/20,Hawaii,4,third,0.000,1.681,4.670,7.658,0.000,0.000,4.458,4.958,4.958,0,75,15,40
01/18/20,Idaho,4,gop,99.938,54.751,63.463,72.174,0.000,0.000,62.859,62.916,64.800,0,75,15,40
01/18/20,Idaho,4,dem,0.062,21.750,30.462,39.173,0.000,0.000,31.277,30.720,28.836,0,75,15,40
01/18/20,Idaho,4,third,0.000,2.187,6.076,9.964,0.000,0.000,5.864,6.364,6.364,0,75,15,40
01/18/20,Illinois,20,gop,1.872,30.363,38.504,46.644,0.032,0.000,38.368,38.837,38.633,0,75,15,40
01/18/20,Illinois,20,dem,98.128,50.299,58.439,66.579,0.032,0.000,58.786,57.817,58.021,0,75,15,40
01/18/20,Illinois,20,third,0.000,1.101,3.057,5.014,0.032,0.000,2.846,3.346,3.346,0,75,15,40
01/18/20,Indiana,11,gop,95.882,48.374,56.410,64.447,0.014,0.000,55.816,54.722,58.157,0,75,15,40
01/18/20,Indiana,11,dem,4.118,32.552,40.589,48.625,0.014,0.000,41.394,41.988,38.553,0,75,15,40
01/18/20,Indiana,11,third,0.000,1.080,3.001,4.921,0.014,0.000,2.789,3.289,3.289,0,75,15,40
01/18/20,Iowa,6,gop,62.240,41.177,49.295,57.414,2.578,48.976,48.908,48.838,50.418,28.145279056097195,75,15,40
01/18/20,Iowa,6,dem,37.760,38.447,46.566,54.684,2.578,46.648,47.216,46.786,45.206,28.145279056097195,75,15,40
01/18/20,Iowa,6,third,0.000,1.490,4.139,6.788,2.578,4.376,3.876,4.376,4.376,28.145279056097195,75,15,40
01/18/20,Kansas,6,gop,97.348,48.409,56.498,64.586,0.002,0.000,55.988,54.729,58.117,0,75,15,40
01/18/20,Kansas,6,dem,2.652,30.536,38.625,46.713,0.002,0.000,39.346,40.105,36.717,0,75,15,40
01/18/20,Kansas,6,third,0.000,1.756,4.877,7.999,0.002,0.000,4.666,5.166,5.166,0,75,15,40
01/18/20,Kentucky,8,gop,99.874,54.258,62.020,69.782,0.000,54.404,61.317,61.512,63.712,0.9574574083567682,75,15,40
01/18/20,Kentucky,8,dem,0.126,27.415,35.178,42.940,0.000,42.508,36.095,35.400,33.200,0.9574574083567682,75,15,40
01/18/20,Kentucky,8,third,0.000,1.009,2.802,4.596,0.000,3.089,2.589,3.089,3.089,0.9574574083567682,75,15,40
01/18/20,Louisiana,8,gop,98.946,51.002,58.883,66.764,0.000,0.000,58.161,58.461,60.396,0,75,15,40
01/18/20,Louisiana,8,dem,1.054,29.784,37.665,45.546,0.000,0.000,38.599,37.799,35.864,0,75,15,40
01/18/20,Louisiana,8,third,0.000,1.243,3.452,5.661,0.000,0.000,3.240,3.740,3.740,0,75,15,40
01/18/20,Maine,2,gop,19.886,33.937,42.663,51.388,0.614,42.310,41.986,42.046,44.183,2.441897541489289,75,15,40
01/18/20,Maine,2,dem,80.114,42.665,51.391,60.117,0.614,51.460,52.284,51.724,49.587,2.441897541489289,75,15,40
01/18/20,Maine,2,third,0.000,2.141,5.946,9.752,0.614,6.230,5.730,6.230,6.230,2.441897541489289,75,15,40
01/18/20,Maryland,10,gop,0.148,26.071,33.952,41.833,0.000,0.000,33.179,34.181,35.317,0,75,15,40
01/18/20,Maryland,10,dem,99.852,54.981,62.862,70.742,0.000,0.000,63.847,62.344,61.209,0,75,15,40
01/18/20,Maryland,10,third,0.000,1.147,3.186,5.225,0.000,0.000,2.975,3.475,3.475,0,75,15,40
01/18/20,Massachusetts,11,gop,0.258,23.055,31.922,40.789,0.000,0.000,31.063,32.825,33.193,0,75,15,40
01/18/20,Massachusetts,11,dem,99.742,53.394,62.261,71.128,0.000,0.000,63.331,61.070,60.701,0,75,15,40
01/18/20,Massachusetts,11,third,0.000,2.094,5.817,9.539,0.000,0.000,5.605,6.105,6.105,0,75,15,40
01/18/20,Michigan,16,gop,30.148,37.971,45.919,53.867,10.032,44.929,46.094,45.411,46.740,38.74445448786341,75,15,40
01/18/20,Michigan,16,dem,69.852,42.921,50.868,58.816,10.032,51.636,50.971,51.154,49.824,38.74445448786341,75,15,40
01/18/20,Michigan,16,third,0.000,1.157,3.213,5.269,10.032,3.435,2.935,3.435,3.435,38.74445448786341,75,15,40
01/18/20,Minnesota,10,gop,22.976,35.595,43.804,52.014,4.986,41.204,43.956,44.028,43.583,2.237098501552493,75,15,40
