date,state,margin
04/29/20,Arkansas,19.59667441
04/30/20,Arkansas,19.59371811
05/01/20,Arkansas,19.59237041
05/02/20,Arkansas,19.58901781
05/03/20,Arkansas,19.58666874
05/04/20,Arkansas,19.58282607
05/05/20,Arkansas,19.58192573
05/06/20,Arkansas,19.58056828
05/07/20,Arkansas,19.57846289
05/08/20,Arkansas,19.57971654
05/09/20,Arkansas,19.58204882
05/10/20,Arkansas,19.57950399
05/11/20,Arkansas,19.57504545
05/12/20,Arkansas,19.57577684
05/13/20,Arkansas,19.57227963
05/14/20,Arkansas,19.56929132
05/15/20,Arkansas,19.57481337
05/16/20,Arkansas,19.57422017
05/17/20,Arkansas,19.57665455
05/18/20,Arkansas,19.57609979
05/19/20,Arkansas,19.5801333
05/20/20,Arkansas,19.57964535
05/21/20,Arkansas,19.57672289
05/22/20,Arkansas,19.57471027
05/23/20,Arkansas,19.57383942
05/24/20,Arkansas,19.56915864
05/25/20,Arkansas,19.56677196
05/26/20,Arkansas,19.56648255
05/27/20,Arkansas,19.56368904
05/28/20,Arkansas,19.56079462
05/29/20,Arkansas,19.5601498
05/30/20,Arkansas,19.56010242
05/31/20,Arkansas,19.55822892
06/01/20,Arkansas,19.55706141
06/02/20,Arkansas,19.55461239
06/03/20,Arkansas,19.55305942
06/04/20,Arkansas,19.55082074
06/05/20,Arkansas,19.5475569
06/06/20,Arkansas,19.54714028
06/07/20,Arkansas,19.54840632
06/08/20,Arkansas,19.54524097
06/09/20,Arkansas,19.54108914
06/10/20,Arkansas,19.53959188
06/11/20,Arkansas,19.53864726
06/12/20,Arkansas,19.53712889
06/13/20,Arkansas,19.53559547
06/14/20,Arkansas,19.55534906
06/15/20,Arkansas,19.57395021
06/16/20,Arkansas,19.57790772
06/17/20,Arkansas,19.57981069
06/18/20,Arkansas,19.57744744
06/19/20,Arkansas,19.57829997
06/20/20,Arkansas,19.57509468
06/21/20,Arkansas,19.56607267
06/22/20,Arkansas,19.56017189
06/23/20,Arkansas,19.55441949
06/24/20,Arkansas,19.54956095
06/25/20,Arkansas,19.54663289
06/26/20,Arkansas,19.54099887
06/27/20,Arkansas,19.53358103
06/28/20,Arkansas,19.52927108
06/29/20,Arkansas,19.53176709
06/30/20,Arkansas,19.52834853
07/01/20,Arkansas,19.52695963
07/02/20,Arkansas,19.52353196
07/03/20,Arkansas,19.52218862
07/04/20,Arkansas,19.51886286
07/05/20,Arkansas,19.50189572
07/06/20,Arkansas,19.49483401
07/07/20,Arkansas,19.48918532
07/08/20,Arkansas,19.48557128
07/09/20,Arkansas,19.47096954
07/10/20,Arkansas,19.46351753
07/11/20,Arkansas,19.45888313
07/12/20,Arkansas,19.45752384
07/13/20,Arkansas,19.45478618
07/14/20,Arkansas,19.45305063
07/15/20,Arkansas,19.45051832
07/16/20,Arkansas,19.45025083
07/17/20,Arkansas,19.45106002
07/18/20,Arkansas,19.45273044
07/19/20,Arkansas,19.4507664
07/20/20,Arkansas,19.45171044
07/21/20,Arkansas,19.45176462
07/22/20,Arkansas,19.45675611
07/23/20,Arkansas,19.45600339
07/24/20,Arkansas,19.46093642
07/25/20,Arkansas,19.46111092
07/26/20,Arkansas,19.46110297
07/27/20,Arkansas,19.45627141
07/28/20,Arkansas,19.45525084
07/29/20,Arkansas,19.4512934
07/30/20,Arkansas,19.44696943
07/31/20,Arkansas,19.43983532
08/01/20,Arkansas,19.43593008
08/02/20,Arkansas,19.43314642
08/03/20,Arkansas,19.43236109
08/04/20,Arkansas,19.42932653
08/05/20,Arkansas,19.42809937
08/06/20,Arkansas,19.42577985
08/07/20,Arkansas,19.42354729
08/08/20,Arkansas,19.42501714
08/09/20,Arkansas,19.421541
08/10/20,Arkansas,19.42323023
08/11/20,Arkansas,19.4244703
08/12/20,Arkansas,19.42366021
08/13/20,Arkansas,19.42294763
08/14/20,Arkansas,19.42183633
08/15/20,Arkansas,19.42352504
08/16/20,Arkansas,19.42411283
08/17/20,Arkansas,19.42589913
08/18/20,Arkansas,19.42454629
08/19/20,Arkansas,19.42476652
08/20/20,Arkansas,19.42619504
08/21/20,Arkansas,19.42521416
08/22/20,Arkansas,19.4254577
08/23/20,Arkansas,19.42778407
08/24/20,Arkansas,19.42848679
08/25/20,Arkansas,19.42493255
08/26/20,Arkansas,19.42432352
08/27/20,Arkansas,19.42441772
08/28/20,Arkansas,19.42554757
08/29/20,Arkansas,19.42578169
08/30/20,Arkansas,19.42829961
08/31/20,Arkansas,19.42726244
09/01/20,Arkansas,19.42611523
09/02/20,Arkansas,19.42697228
09/03/20,Arkansas,19.42605049
09/04/20,Arkansas,19.4285854
09/05/20,Arkansas,19.42823202
09/06/20,Arkansas,19.42825426
09/07/20,Arkansas,19.42784175
09/08/20,Arkansas,19.42905616
09/09/20,Arkansas,19.43063971
09/10/20,Arkansas,19.42970916
09/11/20,Arkansas,19.43022353
09/12/20,Arkansas,19.42861916
09/13/20,Arkansas,19.43215521
09/14/20,Arkansas,19.43230131
09/15/20,Arkansas,19.43306753
09/16/20,Arkansas,19.43351836
09/17/20,Arkansas,19.43497945
09/18/20,Arkansas,19.43443784
09/19/20,Arkansas,19.43318278
09/20/20,Arkansas,19.43243582
09/21/20,Arkansas,19.43206963
09/22/20,Arkansas,19.43060208
09/23/20,Arkansas,19.43119549
09/24/20,Arkansas,19.43358218
09/25/20,Arkansas,19.43605443
09/26/20,Arkansas,19.43551421
09/27/20,Arkansas,19.43270038
09/28/20,Arkansas,19.43234978
09/29/20,Arkansas,19.43141423
09/30/20,Arkansas,19.43045186
10/01/20,Arkansas,19.43073082
10/02/20,Arkansas,19.42823851
10/03/20,Arkansas,19.42739105
10/04/20,Arkansas,19.42748083
10/05/20,Arkansas,19.42656182
10/06/20,Arkansas,19.42635989
10/07/20,Arkansas,19.4259874
10/08/20,Arkansas,19.42370076
10/09/20,Arkansas,19.42158027
10/10/20,Arkansas,19.41964896
10/11/20,Arkansas,19.41857399
10/12/20,Arkansas,19.41953284
10/13/20,Arkansas,19.41726623
10/14/20,Arkansas,19.41683055
10/15/20,Arkansas,19.4167782
10/16/20,Arkansas,19.41425847
10/17/20,Arkansas,19.4113324
10/18/20,Arkansas,19.41205526
10/19/20,Arkansas,19.41116018
10/20/20,Arkansas,19.41026705
10/21/20,Arkansas,19.41196317
10/22/20,Arkansas,19.41171565
10/23/20,Arkansas,19.41264717
10/24/20,Arkansas,19.40908079
10/25/20,Arkansas,19.41160653
10/26/20,Arkansas,19.41187272
10/27/20,Arkansas,19.41323985
10/28/20,Arkansas,19.41560068
10/29/20,Arkansas,19.41634746
10/30/20,Arkansas,19.41653405
10/31/20,Arkansas,19.4180672
11/01/20,Arkansas,19.41938678
11/02/20,Arkansas,19.41841865
11/03/20,Arkansas,19.4193284
11/04/20,Arkansas,19.41963153
11/05/20,Arkansas,19.42112012
11/06/20,Arkansas,19.42149637
11/07/20,Arkansas,19.4210299
11/08/20,Arkansas,19.42069993
03/01/20,California,-22.94177891
03/02/20,California,-22.95594354
03/03/20,California,-22.96698308
03/04/20,California,-22.97919707
03/05/20,California,-22.98985261
03/06/20,California,-23.01165653
03/07/20,California,-23.01987386
03/08/20,California,-23.02988852
03/09/20,California,-23.03959989
03/10/20,California,-23.04386697
03/11/20,California,-23.04779766
03/12/20,California,-23.05052625
03/13/20,California,-23.05993547
03/14/20,California,-23.06605466
03/15/20,California,-23.07556789
03/16/20,California,-23.08249681
03/17/20,California,-23.08544644
03/18/20,California,-23.08990636
03/19/20,California,-23.09439296
03/20/20,California,-23.10461029
03/21/20,California,-23.11674514
03/22/20,California,-23.13280329
03/23/20,California,-23.14241373
03/24/20,California,-23.15594337
03/25/20,California,-23.16173663
03/26/20,California,-23.16569029
03/27/20,California,-23.172159
03/28/20,California,-23.17703383
03/29/20,California,-23.18471843
03/30/20,California,-23.1891701
03/31/20,California,-23.19347094
04/01/20,California,-23.19644232
04/02/20,California,-23.20102056
04/03/20,California,-23.20278663
04/04/20,California,-23.20719224
04/05/20,California,-23.20982802
04/06/20,California,-23.21444223
04/07/20,California,-23.21889085
04/08/20,California,-23.2234074
04/09/20,California,-23.22716241
04/10/20,California,-23.23268495
04/11/20,California,-23.23695407
04/12/20,California,-23.23906045
04/13/20,California,-23.24103871
04/14/20,California,-23.23840709
04/15/20,California,-23.23948579
04/16/20,California,-23.24246126
04/17/20,California,-23.24497175
04/18/20,California,-23.24778937
04/19/20,California,-23.25062861
04/20/20,California,-23.25029842
04/21/20,California,-23.25303413
04/22/20,California,-23.25440848
04/23/20,California,-23.25845657
04/24/20,California,-23.2645407
04/25/20,California,-23.26640118
04/26/20,California,-23.26672402
04/27/20,California,-23.26963221
04/28/20,California,-23.27131925
04/29/20,California,-23.27436289
04/30/20,California,-23.27765936
05/01/20,California,-23.27998144
05/02/20,California,-23.28352684
05/03/20,California,-23.28646251
05/04/20,California,-23.2903141
05/05/20,California,-23.29236227
05/06/20,California,-23.29468726
05/07/20,California,-23.29746963
05/08/20,California,-23.29817414
05/09/20,California,-23.29819997
05/10/20,California,-23.30123717
05/11/20,California,-23.30546128
05/12/20,California,-23.30645595
05/13/20,California,-23.31007781
05/14/20,California,-23.31325551
05/15/20,California,-23.31115686
05/16/20,California,-23.31292297
05/17/20,California,-23.31279347
05/18/20,California,-23.31453698
05/19/20,California,-23.31338485
05/20/20,California,-23.31507214
05/21/20,California,-23.31829278
05/22/20,California,-23.31448651
05/23/20,California,-23.31513928
05/24/20,California,-23.31902277
05/25/20,California,-23.32178912
05/26/20,California,-23.323407
05/27/20,California,-23.32672774
05/28/20,California,-23.33019259
05/29/20,California,-23.33228049
05/30/20,California,-23.33222458
05/31/20,California,-23.33476736
06/01/20,California,-23.3371402
06/02/20,California,-23.34045232
06/03/20,California,-23.34326083
06/04/20,California,-23.34655634
06/05/20,California,-23.35054648
06/06/20,California,-23.35272797
06/07/20,California,-23.35383772
06/08/20,California,-23.3578242
06/09/20,California,-23.36246506
06/10/20,California,-23.3653953
06/11/20,California,-23.37260536
06/12/20,California,-23.37753906
06/13/20,California,-23.38110567
06/14/20,California,-23.38378769
06/15/20,California,-23.38767335
06/16/20,California,-23.39021707
06/17/20,California,-23.39177518
06/18/20,California,-23.39503613
06/19/20,California,-23.39550133
06/20/20,California,-23.39821117
06/21/20,California,-23.39979993
06/22/20,California,-23.40675021
06/23/20,California,-23.41084989
06/24/20,California,-23.41398781
06/25/20,California,-23.42659175
06/26/20,California,-23.430181
06/27/20,California,-23.43340875
06/28/20,California,-23.43542216
06/29/20,California,-23.43288058
06/30/20,California,-23.43448859
07/01/20,California,-23.43533373
07/02/20,California,-23.4366121
07/03/20,California,-23.43767382
07/04/20,California,-23.43880229
07/05/20,California,-23.44018914
07/06/20,California,-23.44054881
07/07/20,California,-23.44186912
07/08/20,California,-23.44240241
07/09/20,California,-23.44385826
07/10/20,California,-23.44236883
07/11/20,California,-23.44283071
07/12/20,California,-23.44201304
07/13/20,California,-23.44263101
07/14/20,California,-23.44285323
07/15/20,California,-23.44382635
07/16/20,California,-23.44337793
07/17/20,California,-23.44229222
07/18/20,California,-23.44069331
07/19/20,California,-23.44167732
07/20/20,California,-23.44070134
07/21/20,California,-23.44038608
07/22/20,California,-23.43668443
07/23/20,California,-23.43699595
07/24/20,California,-23.43338965
07/25/20,California,-23.43310658
07/26/20,California,-23.43296983
07/27/20,California,-23.43619944
07/28/20,California,-23.43679885
07/29/20,California,-23.43945178
07/30/20,California,-23.4423721
07/31/20,California,-23.44725674
08/01/20,California,-23.44990798
08/02/20,California,-23.45178848
08/03/20,California,-23.45228724
08/04/20,California,-23.45435681
08/05/20,California,-23.45517556
08/06/20,California,-23.45675965
08/07/20,California,-23.45828833
08/08/20,California,-23.45724502
08/09/20,California,-23.45964766
08/10/20,California,-23.45845863
08/11/20,California,-23.45758505
08/12/20,California,-23.45814155
08/13/20,California,-23.45863281
08/14/20,California,-23.45940419
08/15/20,California,-23.45822743
08/16/20,California,-23.45781923
08/17/20,California,-23.45657762
08/18/20,California,-23.45752472
08/19/20,California,-23.4573772
08/20/20,California,-23.45638882
08/21/20,California,-23.45708089
08/22/20,California,-23.45692062
08/23/20,California,-23.45530921
08/24/20,California,-23.45483049
08/25/20,California,-23.45732095
08/26/20,California,-23.45775871
08/27/20,California,-23.45770677
08/28/20,California,-23.45693307
08/29/20,California,-23.45678464
08/30/20,California,-23.45504346
08/31/20,California,-23.45578279
09/01/20,California,-23.45659945
09/02/20,California,-23.45601806
09/03/20,California,-23.45667828
09/04/20,California,-23.45492649
09/05/20,California,-23.4551906
09/06/20,California,-23.45519283
09/07/20,California,-23.45549875
09/08/20,California,-23.45466915
09/09/20,California,-23.4535819
09/10/20,California,-23.45425001
09/11/20,California,-23.45390943
09/12/20,California,-23.45504842
09/13/20,California,-23.4525979
09/14/20,California,-23.45251464
09/15/20,California,-23.45199832
09/16/20,California,-23.45170229
09/17/20,California,-23.45070059
09/18/20,California,-23.45109779
09/19/20,California,-23.45199347
09/20/20,California,-23.45253429
09/21/20,California,-23.45280913
09/22/20,California,-23.45385352
09/23/20,California,-23.45345793
09/24/20,California,-23.45180913
09/25/20,California,-23.45010034
09/26/20,California,-23.45049663
09/27/20,California,-23.45248193
09/28/20,California,-23.45274575
09/29/20,California,-23.45341841
09/30/20,California,-23.45410981
10/01/20,California,-23.45393348
10/02/20,California,-23.45569437
10/03/20,California,-23.45630544
10/04/20,California,-23.45626123
10/05/20,California,-23.45692224
10/06/20,California,-23.45708184
10/07/20,California,-23.45736064
10/08/20,California,-23.45897784
10/09/20,California,-23.46047891
10/10/20,California,-23.46184771
10/11/20,California,-23.46261765
10/12/20,California,-23.46196515
10/13/20,California,-23.46356838
10/14/20,California,-23.46389103
10/15/20,California,-23.46394548
10/16/20,California,-23.46572573
10/17/20,California,-23.46779024
10/18/20,California,-23.46730222
10/19/20,California,-23.46794592
10/20/20,California,-23.46858819
10/21/20,California,-23.4674189
10/22/20,California,-23.46760927
10/23/20,California,-23.4669746
10/24/20,California,-23.46948694
10/25/20,California,-23.46773655
10/26/20,California,-23.46756704
10/27/20,California,-23.466627
10/28/20,California,-23.4649914
10/29/20,California,-23.46448511
10/30/20,California,-23.46437072
10/31/20,California,-23.46331381
11/01/20,California,-23.46240618
11/02/20,California,-23.46309958
11/03/20,California,-23.46247851
11/04/20,California,-23.46228191
11/05/20,California,-23.46125539
11/06/20,California,-23.46100734
11/07/20,California,-23.46134907
11/08/20,California,-23.46159517
03/01/20,Colorado,-4.522076174
03/02/20,Colorado,-4.540315251
03/03/20,Colorado,-4.555712169
03/04/20,Colorado,-4.571429803
03/05/20,Colorado,-4.585553129
03/06/20,Colorado,-4.607177337
03/07/20,Colorado,-4.618715383
03/08/20,Colorado,-4.631171539
03/09/20,Colorado,-4.643081177
03/10/20,Colorado,-4.650860857
03/11/20,Colorado,-4.658143857
03/12/20,Colorado,-4.664346743
03/13/20,Colorado,-4.67498144
03/14/20,Colorado,-4.683102591
03/15/20,Colorado,-4.69337177
03/16/20,Colorado,-4.701654827
03/17/20,Colorado,-4.707016425
03/18/20,Colorado,-4.713260571
03/19/20,Colorado,-4.719372158
03/20/20,Colorado,-4.729262581
03/21/20,Colorado,-4.740310998
03/22/20,Colorado,-4.753883672
03/23/20,Colorado,-4.762921936
03/24/20,Colorado,-4.774493179
03/25/20,Colorado,-4.780696909
03/26/20,Colorado,-4.785554688
03/27/20,Colorado,-4.792015811
03/28/20,Colorado,-4.797309505
03/29/20,Colorado,-4.804405416
03/30/20,Colorado,-4.809244311
03/31/20,Colorado,-4.813905478
04/01/20,Colorado,-4.817605114
04/02/20,Colorado,-4.8223108
04/03/20,Colorado,-4.825075776
04/04/20,Colorado,-4.829538997
04/05/20,Colorado,-4.832765882
04/06/20,Colorado,-4.837250585
04/07/20,Colorado,-4.841569679
04/08/20,Colorado,-4.845880446
04/09/20,Colorado,-4.849637135
04/10/20,Colorado,-4.854511869
04/11/20,Colorado,-4.858512233
04/12/20,Colorado,-4.847425375
04/13/20,Colorado,-4.847359163
04/14/20,Colorado,-4.849373435
04/15/20,Colorado,-4.851941388
04/16/20,Colorado,-4.8554558
04/17/20,Colorado,-4.858640389
04/18/20,Colorado,-4.862035248
04/19/20,Colorado,-4.865454558
04/20/20,Colorado,-4.8668112
04/21/20,Colorado,-4.870171294
04/22/20,Colorado,-4.87264084
04/23/20,Colorado,-4.876843072
04/24/20,Colorado,-4.882354671
04/25/20,Colorado,-4.8851076
04/26/20,Colorado,-4.88685008
04/27/20,Colorado,-4.890252886
04/28/20,Colorado,-4.892848038
04/29/20,Colorado,-4.896302234
04/30/20,Colorado,-4.89989985
05/01/20,Colorado,-4.902849024
05/02/20,Colorado,-4.906566343
05/03/20,Colorado,-4.909870281
05/04/20,Colorado,-4.913742129
05/05/20,Colorado,-4.916434857
05/06/20,Colorado,-4.91928576
05/07/20,Colorado,-4.922410029
05/08/20,Colorado,-4.924184773
05/09/20,Colorado,-4.925508441
05/10/20,Colorado,-4.928738889
05/11/20,Colorado,-4.932706771
05/12/20,Colorado,-4.934595299
05/13/20,Colorado,-4.933539629
05/14/20,Colorado,-4.934490124
05/15/20,Colorado,-4.933728587
05/16/20,Colorado,-4.935841555
05/17/20,Colorado,-4.936959988
05/18/20,Colorado,-4.939383794
05/19/20,Colorado,-4.940050342
05/20/20,Colorado,-4.942561559
05/21/20,Colorado,-4.946072424
05/22/20,Colorado,-4.949238041
05/23/20,Colorado,-4.95195682
05/24/20,Colorado,-4.956093795
05/25/20,Colorado,-4.959391741
05/26/20,Colorado,-4.961862552
05/27/20,Colorado,-4.96533498
05/28/20,Colorado,-4.968844366
05/29/20,Colorado,-4.971445715
05/30/20,Colorado,-4.96705832
05/31/20,Colorado,-4.968280419
06/01/20,Colorado,-4.970449412
06/02/20,Colorado,-4.973566656
06/03/20,Colorado,-4.976547805
06/04/20,Colorado,-4.97993902
06/05/20,Colorado,-4.983830765
06/06/20,Colorado,-4.98663428
06/07/20,Colorado,-4.986033908
06/08/20,Colorado,-4.989407751
06/09/20,Colorado,-4.993596516
06/10/20,Colorado,-4.996882233
06/11/20,Colorado,-5.000036903
06/12/20,Colorado,-5.005088046
06/13/20,Colorado,-5.011370475
06/14/20,Colorado,-5.015375999
06/15/20,Colorado,-5.020060904
06/16/20,Colorado,-5.024096033
06/17/20,Colorado,-5.026959638
06/18/20,Colorado,-5.030759139
06/19/20,Colorado,-5.031583804
06/20/20,Colorado,-5.033339401
06/21/20,Colorado,-5.034945467
06/22/20,Colorado,-5.034095823
06/23/20,Colorado,-5.042845878
06/24/20,Colorado,-5.066511215
06/25/20,Colorado,-5.072725506
06/26/20,Colorado,-5.077918811
06/27/20,Colorado,-5.080448751
06/28/20,Colorado,-5.077595717
06/29/20,Colorado,-5.082413897
06/30/20,Colorado,-5.087340372
07/01/20,Colorado,-5.089762924
07/02/20,Colorado,-5.091916427
07/03/20,Colorado,-5.095573339
07/04/20,Colorado,-5.097541383
07/05/20,Colorado,-5.0993303
07/06/20,Colorado,-5.100330194
07/07/20,Colorado,-5.101803431
07/08/20,Colorado,-5.102712112
07/09/20,Colorado,-5.104118918
07/10/20,Colorado,-5.103674902
07/11/20,Colorado,-5.104378941
07/12/20,Colorado,-5.104265414
07/13/20,Colorado,-5.104996921
07/14/20,Colorado,-5.105459796
07/15/20,Colorado,-5.10635713
07/16/20,Colorado,-5.106366196
07/17/20,Colorado,-5.105967985
07/18/20,Colorado,-5.105240266
07/19/20,Colorado,-5.106073095
07/20/20,Colorado,-5.105697004
07/21/20,Colorado,-5.105711631
07/22/20,Colorado,-5.103650289
07/23/20,Colorado,-5.10402582
07/24/20,Colorado,-5.102003464
07/25/20,Colorado,-5.101998549
07/26/20,Colorado,-5.102074807
07/27/20,Colorado,-5.104195383
07/28/20,Colorado,-5.1047058
07/29/20,Colorado,-5.106461151
07/30/20,Colorado,-5.10837321
07/31/20,Colorado,-5.111476319
08/01/20,Colorado,-5.113213043
08/02/20,Colorado,-5.114475091
08/03/20,Colorado,-5.114890639
08/04/20,Colorado,-5.116258693
08/05/20,Colorado,-5.116860617
08/06/20,Colorado,-5.117924789
08/07/20,Colorado,-5.118951474
08/08/20,Colorado,-5.118408243
08/09/20,Colorado,-5.11996035
08/10/20,Colorado,-5.11932208
08/11/20,Colorado,-5.118873044
08/12/20,Colorado,-5.119292045
08/13/20,Colorado,-5.119668653
08/14/20,Colorado,-5.120213264
08/15/20,Colorado,-5.119569419
08/16/20,Colorado,-5.119391242
08/17/20,Colorado,-5.118703584
08/18/20,Colorado,-5.11934621
08/19/20,Colorado,-5.119320525
08/20/20,Colorado,-5.118781151
08/21/20,Colorado,-5.119262788
08/22/20,Colorado,-5.11922392
08/23/20,Colorado,-5.118300252
08/24/20,Colorado,-5.118064372
08/25/20,Colorado,-5.11963383
08/26/20,Colorado,-5.119952607
08/27/20,Colorado,-5.119971976
08/28/20,Colorado,-5.119550831
08/29/20,Colorado,-5.119508851
08/30/20,Colorado,-5.118496567
08/31/20,Colorado,-5.118992283
09/01/20,Colorado,-5.119533844
09/02/20,Colorado,-5.119223744
09/03/20,Colorado,-5.119667902
09/04/20,Colorado,-5.118643731
09/05/20,Colorado,-5.118844883
09/06/20,Colorado,-5.118885754
09/07/20,Colorado,-5.119110412
09/08/20,Colorado,-5.118643495
09/09/20,Colorado,-5.118019026
09/10/20,Colorado,-5.118461345
09/11/20,Colorado,-5.118289363
09/12/20,Colorado,-5.119016416
09/13/20,Colorado,-5.117559741
09/14/20,Colorado,-5.117541987
09/15/20,Colorado,-5.117260176
09/16/20,Colorado,-5.117111637
09/17/20,Colorado,-5.116533339
09/18/20,Colorado,-5.116805023
09/19/20,Colorado,-5.11737915
09/20/20,Colorado,-5.11773687
09/21/20,Colorado,-5.117932263
09/22/20,Colorado,-5.11859494
09/23/20,Colorado,-5.118381551
09/24/20,Colorado,-5.117405745
09/25/20,Colorado,-5.116392984
09/26/20,Colorado,-5.116659485
09/27/20,Colorado,-5.11789144
09/28/20,Colorado,-5.118076377
09/29/20,Colorado,-5.118509352
09/30/20,Colorado,-5.118953245
10/01/20,Colorado,-5.118869218
10/02/20,Colorado,-5.119962269
10/03/20,Colorado,-5.120355958
10/04/20,Colorado,-5.120350935
10/05/20,Colorado,-5.12077414
10/06/20,Colorado,-5.120892191
10/07/20,Colorado,-5.121082295
10/08/20,Colorado,-5.122085441
10/09/20,Colorado,-5.123017602
10/10/20,Colorado,-5.123868991
10/11/20,Colorado,-5.124356062
10/12/20,Colorado,-5.123978362
10/13/20,Colorado,-5.124971135
10/14/20,Colorado,-5.125185371
10/15/20,Colorado,-5.12523631
10/16/20,Colorado,-5.126335627
10/17/20,Colorado,-5.12760734
10/18/20,Colorado,-5.127327724
10/19/20,Colorado,-5.127735485
10/20/20,Colorado,-5.128142091
10/21/20,Colorado,-5.127447724
10/22/20,Colorado,-5.127579225
10/23/20,Colorado,-5.127209193
10/24/20,Colorado,-5.128750914
10/25/20,Colorado,-5.12770253
10/26/20,Colorado,-5.127614385
10/27/20,Colorado,-5.127057895
