forecastdate,state,primarydate,total,bidenvote,bloombergvote,bookervote,buttigiegvote,klobucharvote,sandersvote,steyervote,warrenvote,yangvote,bidenwin,bloombergwin,bookerwin,buttigiegwin,klobucharwin,sanderswin,steyerwin,warrenwin,yangwin,bidendel,bloombergdel,bookerdel,buttigiegdel,klobuchardel,sandersdel,steyerdel,warrendel,yangdel,timestate
2020-01-03,Arkansas,2020-03-03,31,36.2,6.1,3.8,8.3,4.9,14.3,3.3,12.1,0.5,74.3,2.3,1.7,3.3,2.0,7.9,1.3,6.1,0.8,27,0,0,0,0,3,0,1,0,43833Arkansas
2020-01-03,California,2020-03-03,416,24.1,5.9,2.3,9.3,2.0,21.8,1.7,16.6,5.7,35.6,3.8,2.1,6.0,1.9,28.3,1.5,16.7,3.7,160,0,0,0,0,145,0,110,0,43833California
2020-01-03,Colorado,2020-03-03,67,23.3,5.3,1.0,8.3,1.3,24.3,1.0,17.7,7.3,30.8,2.8,1.5,4.6,1.2,35.4,1.3,17.8,4.1,24,0,0,0,0,25,0,18,0,43833Colorado
2020-01-03,Democrats Abroad,2020-03-03,13,29.7,4.8,2.4,8.8,3.0,19.7,1.3,16.5,3.5,52.6,2.5,1.7,4.9,1.8,19.2,1.2,13.3,2.2,6,0,0,0,0,4,0,3,0,43833Democrats Abroad
2020-01-03,Maine,2020-03-03,24,21.0,7.1,2.4,12.4,1.3,18.3,4.6,18.3,4.1,29.2,4.8,2.2,10.8,1.9,22.2,3.2,22.2,3.1,8,0,0,1,0,7,0,7,0,43833Maine
2020-01-03,Massachusetts,2020-03-03,91,21.6,5.4,2.5,12.0,2.0,15.2,1.2,27.6,2.2,25.5,2.9,1.7,8.4,1.5,11.6,1.4,45.0,1.7,30,0,0,3,0,21,0,38,0,43833Massachusetts
2020-01-03,Minnesota,2020-03-03,75,22.7,3.0,0.5,12.1,16.8,17.1,0.4,15.5,1.5,33.5,2.3,1.8,9.5,16.8,18.5,1.3,14.1,1.8,23,0,0,3,17,17,0,15,0,43833Minnesota
2020-01-03,North Carolina,2020-03-03,110,34.6,10.2,1.9,7.5,2.5,16.6,1.9,12.1,2.3,68.7,4.9,1.3,3.2,1.3,11.5,1.3,6.2,1.3,70,0,0,0,0,33,0,5,0,43833North Carolina
2020-01-03,Oklahoma,2020-03-03,37,35.9,8.4,3.2,7.0,4.1,14.9,3.5,11.8,0.8,73.9,3.2,1.5,2.8,1.7,8.2,1.4,5.9,0.9,33,0,0,0,0,3,0,1,0,43833Oklahoma
2020-01-03,Tennessee,2020-03-03,64,35.8,6.2,3.1,8.8,5.2,13.6,3.7,12.6,0.6,73.6,2.5,1.7,3.7,2.0,7.3,1.4,6.7,0.8,57,0,0,0,0,4,0,3,0,43833Tennessee
2020-01-03,Texas,2020-03-03,228,31.6,6.8,2.6,9.0,2.6,17.1,1.8,14.2,3.8,60.4,3.3,1.9,4.7,1.6,14.1,1.5,10.1,2.1,134,0,0,0,0,72,0,22,0,43833Texas
2020-01-03,Utah,2020-03-03,29,28.3,7.2,0.4,10.2,3.9,15.6,4.0,19.0,1.0,49.4,3.9,1.2,6.4,2.1,12.9,2.4,19.8,1.4,13,0,0,0,0,7,0,9,0,43833Utah
2020-01-03,Vermont,2020-03-03,16,17.8,2.3,1.4,10.3,1.0,34.7,0.7,17.1,4.1,12.4,1.2,0.8,4.3,0.9,66.3,0.7,11.4,1.5,4,0,0,0,0,8,0,4,0,43833Vermont
2020-01-03,Virginia,2020-03-03,99,34.0,5.2,3.4,9.7,4.8,15.0,2.3,13.5,1.8,68.3,2.4,1.8,4.8,2.1,9.4,1.2,8.3,1.3,84,0,0,0,0,9,0,6,0,43833Virginia
2020-01-03,Idaho,2020-03-10,20,28.9,6.8,0.4,9.6,5.3,10.7,3.6,23.8,0.5,47.8,3.5,1.3,5.6,2.8,6.1,1.9,29.5,1.1,11,0,0,0,0,0,0,9,0,43833Idaho
2020-01-03,Michigan,2020-03-10,125,30.7,2.2,1.2,10.3,3.2,23.1,0.6,15.9,2.5,51.1,1.3,1.3,5.4,1.8,25.2,1.0,11.1,1.4,54,0,0,2,0,41,0,28,0,43833Michigan
2020-01-03,Mississippi,2020-03-10,36,37.5,6.0,5.0,6.3,3.7,14.2,2.6,12.6,1.7,76.0,2.3,2.0,2.4,1.6,7.0,1.3,6.0,1.1,32,0,0,0,0,3,0,1,0,43833Mississippi
2020-01-03,Missouri,2020-03-10,68,35.1,6.3,2.9,8.1,4.5,14.4,3.2,14.2,0.7,69.6,3.0,1.7,3.5,2.0,8.6,1.5,8.9,0.8,56,0,0,0,0,6,0,6,0,43833Missouri
2020-01-03,North Dakota,2020-03-10,14,28.4,6.7,0.6,11.4,5.4,13.2,4.0,19.1,0.7,49.3,3.9,1.4,7.5,3.3,9.9,2.5,20.5,1.3,8,0,0,0,0,0,0,6,0,43833North Dakota
2020-01-03,Washington,2020-03-10,89,25.0,4.2,1.5,8.3,0.8,24.3,0.2,17.1,8.2,35.4,2.5,1.6,4.6,1.3,33.4,1.1,15.2,4.6,34,0,0,0,0,33,0,23,0,43833Washington
2020-01-03,Northern Marianas,2020-03-14,6,29.7,4.8,2.4,8.8,3.0,19.7,1.3,16.5,3.5,51.0,2.7,1.7,5.3,2.1,20.0,1.2,13.4,2.3,3,0,0,0,0,2,0,2,0,43833Northern Marianas
2020-01-03,Arizona,2020-03-17,67,30.1,3.9,1.0,10.8,4.1,21.0,1.0,15.2,2.4,50.8,2.1,1.4,6.7,2.4,22.1,1.4,11.2,1.7,30,0,0,1,0,21,0,15,0,43833Arizona
2020-01-03,Florida,2020-03-17,219,25.9,9.9,0.5,10.4,2.0,20.0,1.0,14.6,5.3,40.6,6.9,1.5,7.1,2.2,23.0,1.7,12.7,3.8,109,0,0,4,0,85,0,21,0,43833Florida
2020-01-03,Illinois,2020-03-17,155,35.0,5.0,1.8,9.3,3.2,16.2,1.1,15.5,2.5,66.3,2.2,1.4,4.3,1.7,11.0,1.0,10.2,1.5,81,0,0,0,0,38,0,36,0,43833Illinois
2020-01-03,Ohio,2020-03-17,136,26.7,3.7,1.5,14.2,4.8,19.8,1.0,15.5,2.4,41.8,2.6,2.0,11.2,3.1,21.7,1.6,13.6,1.9,53,0,0,13,0,39,0,31,0,43833Ohio
2020-01-03,Georgia,2020-03-24,105,35.9,8.3,2.6,7.9,2.9,16.2,1.4,12.0,2.4,68.7,3.9,1.4,3.7,1.7,11.0,1.2,6.6,1.4,70,0,0,0,0,32,0,3,0,43833Georgia
2020-01-03,Puerto Rico,2020-03-29,51,29.7,4.8,2.4,8.8,3.0,19.7,1.3,16.5,3.5,48.1,3.0,2.2,5.2,2.5,19.9,1.8,14.6,2.3,23,0,0,0,0,15,0,13,0,43833Puerto Rico
2020-01-03,Alaska,2020-04-04,15,28.8,9.0,0.5,10.7,2.5,13.4,4.6,19.3,0.7,46.7,6.0,1.7,7.5,2.4,10.4,3.3,19.9,1.7,8,0,0,0,0,1,0,6,0,43833Alaska
2020-01-03,Hawaii,2020-04-04,24,25.2,3.3,0.5,8.8,0.5,23.9,0.2,18.8,8.4,33.0,2.8,1.7,5.6,1.4,30.2,1.3,18.2,5.2,9,0,0,0,0,8,0,7,0,43833Hawaii
2020-01-03,Louisiana,2020-04-04,54,36.7,6.5,4.2,7.0,4.6,14.5,3.9,11.8,0.5,69.4,3.1,2.3,3.3,2.5,9.0,2.0,6.7,1.3,48,0,0,0,0,5,0,1,0,43833Louisiana
2020-01-03,Wyoming,2020-04-04,14,24.4,7.5,0.4,10.9,4.0,13.4,3.7,24.4,0.8,33.1,5.4,1.9,7.8,2.8,10.8,2.9,33.1,1.9,7,0,0,0,0,0,0,7,0,43833Wyoming
2020-01-03,Wisconsin,2020-04-07,84,24.4,4.3,2.2,11.8,3.4,21.8,0.4,18.3,3.1,32.9,3.3,2.5,9.0,2.9,26.2,1.7,18.7,2.6,31,0,0,2,0,28,0,23,0,43833Wisconsin
2020-01-03,Connecticut,2020-04-28,60,22.7,3.8,4.3,13.1,0.9,21.0,1.3,20.0,2.4,27.9,3.5,3.9,10.7,2.3,24.1,2.3,22.1,2.9,20,0,0,4,0,18,0,18,0,43833Connecticut
2020-01-03,Delaware,2020-04-28,21,34.0,4.4,4.1,11.5,1.5,16.8,1.5,13.7,2.1,57.1,3.0,2.8,7.6,1.9,13.5,2.0,9.7,2.1,13,0,0,0,0,7,0,1,0,43833Delaware
2020-01-03,Maryland,2020-04-28,96,25.6,2.8,6.2,11.3,0.8,19.2,0.5,18.6,4.3,35.6,3.2,4.8,8.7,2.3,20.4,2.0,18.9,3.7,38,0,0,3,0,28,0,27,0,43833Maryland
2020-01-03,New York,2020-04-28,274,24.0,17.7,2.4,9.0,1.2,17.3,0.3,14.3,3.3,32.1,18.5,3.0,7.2,2.3,17.6,2.4,13.2,3.2,100,0,0,0,0,72,0,27,0,43833New York
2020-01-03,Pennsylvania,2020-04-28,186,33.2,3.3,1.0,12.0,3.8,18.6,0.8,14.3,2.7,54.1,2.4,2.0,8.0,2.8,16.1,1.4,10.3,2.4,104,0,0,6,0,58,0,18,0,43833Pennsylvania
2020-01-03,Rhode Island,2020-04-28,26,24.1,4.1,8.0,9.1,0.6,21.8,0.2,16.3,5.3,32.0,3.9,6.3,7.0,2.1,26.4,2.0,15.4,4.5,10,0,0,0,0,9,0,7,0,43833Rhode Island
2020-01-03,Guam,2020-05-02,7,29.7,4.8,2.4,8.8,3.0,19.7,1.3,16.5,3.5,44.7,3.8,2.6,6.0,3.0,20.2,1.9,14.3,3.2,3,0,0,0,0,2,0,2,0,43833Guam
2020-01-03,Kansas,2020-05-02,39,30.5,7.1,0.5,10.2,4.2,13.1,3.8,19.6,0.5,48.1,5.0,2.0,7.0,3.4,9.5,3.1,19.5,2.0,23,0,0,0,0,2,0,14,0,43833Kansas
2020-01-03,Indiana,2020-05-05,82,26.2,3.7,0.3,21.7,6.9,15.1,1.2,13.9,0.5,35.4,3.2,2.4,25.1,4.8,12.7,2.5,11.3,2.2,32,0,0,27,0,18,0,5,0,43833Indiana
2020-01-03,Nebraska,2020-05-12,29,29.7,6.6,0.6,9.8,1.6,13.9,2.7,24.2,0.5,42.5,4.4,2.1,6.8,2.2,10.0,2.4,27.3,2.0,15,0,0,0,0,2,0,12,0,43833Nebraska
2020-01-03,West Virginia,2020-05-12,28,36.5,6.2,2.3,8.2,5.8,13.6,3.1,13.4,0.6,62.8,3.9,2.4,4.8,3.8,8.8,2.6,9.0,1.6,26,0,0,0,0,1,0,1,0,43833West Virginia
2020-01-03,Kentucky,2020-05-19,54,35.7,6.3,3.5,8.7,5.3,13.8,3.1,12.5,0.5,59.8,4.2,2.9,5.7,3.7,9.5,2.8,8.9,2.1,49,0,0,0,0,3,0,2,0,43833Kentucky
2020-01-03,Oregon,2020-05-19,61,25.0,3.3,0.7,9.2,0.6,24.2,0.3,17.7,8.5,30.7,3.3,2.4,6.7,2.2,29.5,1.8,16.7,6.3,23,0,0,0,0,22,0,16,0,43833Oregon
2020-01-03,District of Columbia,2020-06-02,20,27.0,2.8,9.9,10.4,1.4,17.2,0.9,14.9,5.0,38.1,3.7,8.5,8.8,2.8,16.5,2.8,13.8,4.6,11,0,0,0,0,7,0,2,0,43833District of Columbia
2020-01-03,Montana,2020-06-02,19,25.8,8.0,0.4,11.2,3.6,14.3,3.6,21.7,0.8,33.7,6.9,2.7,9.5,3.8,12.3,3.8,24.3,2.6,10,0,0,0,0,1,0,8,0,43833Montana
2020-01-03,New Jersey,2020-06-02,126,22.1,5.2,11.3,9.9,1.3,19.1,0.6,16.0,3.8,27.4,5.4,10.2,9.0,3.2,21.1,2.6,16.1,4.4,47,0,4,0,0,41,0,34,0,43833New Jersey
2020-01-03,New Mexico,2020-06-02,34,25.4,4.2,1.5,7.9,0.5,24.1,0.4,16.1,9.3,31.3,4.1,2.8,5.9,2.5,28.5,2.2,15.2,7.2,13,0,0,0,0,12,0,8,0,43833New Mexico
2020-01-03,South Dakota,2020-06-02,16,27.2,7.6,0.5,10.4,4.1,13.1,3.8,22.4,0.6,36.2,6.1,2.5,8.0,4.1,10.8,4.0,25.3,2.6,8,0,0,0,0,1,0,7,0,43833South Dakota
2020-01-03,Virgin Islands,2020-06-06,7,29.7,4.8,2.4,8.8,3.0,19.7,1.3,16.5,3.5,41.8,4.3,3.3,6.9,3.4,19.0,2.6,14.7,3.5,3,0,0,0,0,2,0,2,0,43833Virgin Islands
2020-01-03,US,2020-07-01,41,28.8,5.3,2.5,10.2,3.3,17.9,2.1,16.5,2.9,50.2,2.7,1.4,6.8,1.7,19.4,1.1,14.6,1.6,2020,0,4,89,17,1060,0,714,0,43833US
2020-01-04,Iowa,2020-02-03,41,19.4,0.0,2.2,21.6,6.5,18.4,3.1,15.1,3.3,24.4,0.0,1.6,31.7,3.6,20.7,2.1,13.7,1.9,11,0,0,12,0,10,0,8,0,43834Iowa
2020-01-04,New Hampshire,2020-02-11,24,20.0,0.0,2.1,18.2,3.9,20.7,3.0,17.4,4.4,24.8,0.0,1.7,21.4,2.1,27.1,1.7,18.4,2.4,6,0,0,6,0,7,0,5,0,43834New Hampshire
2020-01-04,Nevada,2020-02-22,36,28.5,0.0,1.6,9.3,2.5,22.0,3.8,17.5,4.4,48.4,0.0,1.3,4.8,1.4,25.0,1.7,14.9,2.3,15,0,0,0,0,12,0,9,0,43834Nevada
2020-01-04,South Carolina,2020-02-29,54,43.2,0.0,3.5,7.7,2.7,13.8,5.0,10.7,3.1,88.5,0.0,0.7,1.6,0.6,3.9,1.0,2.7,0.6,50,0,0,0,0,3,0,1,0,43834South Carolina
2020-01-04,Alabama,2020-03-03,52,42.7,6.4,3.3,6.5,2.6,12.7,1.6,10.9,2.9,88.1,1.2,0.9,1.4,0.7,3.5,0.5,2.8,0.6,49,0,0,0,0,2,0,1,0,43834Alabama
2020-01-04,American Samoa,2020-03-03,6,29.7,5.0,2.4,8.8,2.9,19.7,1.4,16.2,3.4,53.1,2.5,1.9,5.0,1.7,19.3,1.3,12.9,2.1,3,0,0,0,0,2,0,1,0,43834American Samoa
2020-01-04,Arkansas,2020-03-03,31,39.4,6.4,3.0,7.8,2.9,14.0,1.3,11.9,2.9,82.1,1.5,1.1,2.2,0.9,5.8,0.7,4.3,1.0,28,0,0,0,0,2,0,1,0,43834Arkansas
2020-01-04,California,2020-03-03,416,24.6,5.9,2.2,9.0,2.2,22.0,2.0,16.7,5.1,37.1,3.4,2.1,5.4,1.9,28.7,2.0,15.9,3.1,162,0,0,0,0,145,0,110,0,43834California
2020-01-04,Colorado,2020-03-03,67,22.8,4.7,1.4,9.2,2.5,25.8,1.9,17.2,4.1,29.4,2.4,1.4,5.6,1.6,39.3,1.7,15.6,2.5,23,0,0,0,0,26,0,18,0,43834Colorado
2020-01-04,Democrats Abroad,2020-03-03,13,29.7,5.0,2.4,8.8,2.9,19.7,1.4,16.2,3.4,52.8,2.5,2.0,4.6,1.6,19.5,1.4,13.0,2.0,6,0,0,0,0,4,0,3,0,43834Democrats Abroad
2020-01-04,Maine,2020-03-03,24,22.1,5.9,1.9,11.8,2.2,18.8,2.0,21.8,3.2,30.1,3.6,2.0,9.4,1.7,20.0,2.0,28.4,2.4,8,0,0,0,0,7,0,8,0,43834Maine
2020-01-04,Massachusetts,2020-03-03,91,20.7,5.1,1.7,11.0,2.7,17.2,1.6,26.9,2.7,23.7,2.8,1.6,7.6,1.9,15.3,1.6,43.2,1.8,29,0,0,1,0,24,0,37,0,43834Massachusetts
2020-01-04,Minnesota,2020-03-03,75,22.2,3.8,1.1,12.3,13.3,17.5,1.0,15.5,2.9,32.9,2.7,1.6,10.7,12.0,19.5,1.9,15.8,2.5,27,0,0,3,5,21,0,19,0,43834Minnesota
2020-01-04,North Carolina,2020-03-03,110,38.0,6.0,2.4,7.7,2.5,16.3,1.6,12.3,2.8,77.4,1.8,0.9,2.7,1.0,8.5,0.8,5.4,1.1,73,0,0,0,0,32,0,5,0,43834North Carolina
2020-01-04,Oklahoma,2020-03-03,37,31.4,6.2,2.5,8.1,2.9,21.9,1.5,12.0,3.1,57.6,2.7,1.5,4.2,1.4,22.5,1.4,6.6,1.7,21,0,0,0,0,15,0,1,0,43834Oklahoma
2020-01-04,Tennessee,2020-03-03,64,39.1,6.3,3.1,8.1,2.8,14.1,1.4,11.7,3.0,81.7,1.6,1.1,2.5,0.7,6.0,0.7,4.3,1.0,56,0,0,0,0,6,0,2,0,43834Tennessee
2020-01-04,Texas,2020-03-03,228,33.4,6.8,2.5,8.5,2.7,16.5,1.6,14.0,3.6,65.7,2.7,1.6,4.3,1.5,12.2,1.4,8.4,1.8,143,0,0,0,0,70,0,15,0,43834Texas
2020-01-04,Utah,2020-03-03,29,21.0,4.0,1.3,10.4,4.1,24.9,2.2,17.4,4.4,25.9,2.4,1.5,7.2,2.7,38.0,1.7,17.2,2.9,10,0,0,0,0,11,0,8,0,43834Utah
2020-01-04,Vermont,2020-03-03,16,16.7,4.3,1.5,9.7,2.8,35.2,1.6,15.2,2.5,10.7,1.4,1.1,4.1,1.3,69.3,1.1,9.1,1.5,4,0,0,0,0,8,0,4,0,43834Vermont
2020-01-04,Virginia,2020-03-03,99,33.7,4.1,2.6,10.4,4.1,17.5,1.1,12.7,3.3,66.8,1.7,1.4,5.5,1.7,12.8,1.1,7.0,1.6,62,0,0,1,0,32,0,4,0,43834Virginia
2020-01-04,Idaho,2020-03-10,20,23.9,4.1,1.3,9.4,2.2,28.3,2.1,14.0,4.3,30.3,1.9,1.5,5.4,1.7,45.2,1.8,9.6,2.3,9,0,0,0,0,10,0,1,0,43834Idaho
2020-01-04,Michigan,2020-03-10,125,29.9,4.2,1.6,10.6,3.2,21.1,0.8,15.4,2.8,51.6,2.1,1.5,6.3,1.8,21.8,1.2,11.4,1.8,55,0,0,2,0,39,0,29,0,43834Michigan
2020-01-04,Mississippi,2020-03-10,36,44.9,6.5,3.5,5.7,2.4,12.0,1.6,10.0,2.8,89.9,0.9,0.7,1.1,0.5,2.9,0.5,2.3,0.7,35,0,0,0,0,1,0,0,0,43834Mississippi
2020-01-04,Missouri,2020-03-10,68,37.6,5.9,3.0,8.5,2.8,15.0,1.3,12.4,3.0,75.6,2.0,1.4,3.3,1.2,8.2,0.9,5.9,1.2,59,0,0,0,0,6,0,3,0,43834Missouri
2020-01-04,North Dakota,2020-03-10,14,24.6,3.8,1.5,13.3,4.5,22.3,1.4,15.2,3.0,36.9,2.3,1.6,10.8,2.8,28.2,1.7,13.1,2.2,6,0,0,0,0,5,0,3,0,43834North Dakota
2020-01-04,Washington,2020-03-10,89,21.3,4.2,1.2,9.8,3.7,23.7,1.9,19.2,4.5,26.9,2.8,1.6,6.5,2.6,33.0,1.8,21.4,2.9,30,0,0,0,0,33,0,27,0,43834Washington
2020-01-04,Northern Marianas,2020-03-14,6,29.7,5.0,2.4,8.8,2.9,19.7,1.4,16.2,3.4,50.9,2.8,1.8,5.9,2.1,19.4,1.7,13.0,2.2,3,0,0,0,0,2,0,1,0,43834Northern Marianas
2020-01-04,Arizona,2020-03-17,67,29.6,4.2,1.6,11.4,3.6,19.9,1.1,15.1,3.1,50.2,2.6,1.8,7.8,2.0,19.8,1.7,11.6,2.1,30,0,0,2,0,20,0,15,0,43834Arizona
2020-01-04,Florida,2020-03-17,219,30.6,3.7,1.0,10.1,2.3,20.4,1.5,16.0,3.9,52.8,1.9,1.6,6.0,1.6,19.6,1.5,12.3,2.4,98,0,0,4,0,65,0,51,0,43834Florida
2020-01-04,Illinois,2020-03-17,155,35.8,5.8,2.2,8.2,2.8,14.5,1.0,16.5,2.6,69.2,2.1,1.3,3.8,1.4,8.1,1.1,11.1,1.5,96,0,0,0,0,15,0,44,0,43834Illinois
2020-01-04,Ohio,2020-03-17,136,28.5,4.0,1.9,12.9,4.1,18.8,1.2,15.4,2.7,47.8,2.4,2.0,9.6,2.6,18.4,1.8,12.8,2.2,59,0,0,6,0,39,0,32,0,43834Ohio
2020-01-04,Georgia,2020-03-24,105,39.8,7.7,2.8,7.2,2.5,14.2,1.3,11.1,3.0,78.3,2.6,1.3,2.6,1.2,6.8,1.1,4.5,1.3,92,0,0,0,0,10,0,3,0,43834Georgia
2020-01-04,Puerto Rico,2020-03-29,51,29.7,5.0,2.4,8.8,2.9,19.7,1.4,16.2,3.4,49.6,2.9,2.4,5.4,2.3,19.3,1.8,13.4,2.5,23,0,0,0,0,15,0,13,0,43834Puerto Rico
2020-01-04,Alaska,2020-04-04,15,28.8,3.9,1.3,9.0,2.2,21.6,1.9,17.2,3.7,44.8,2.5,1.8,5.8,2.1,23.4,2.0,14.6,2.5,6,0,0,0,0,5,0,4,0,43834Alaska
2020-01-04,Hawaii,2020-04-04,24,22.7,4.9,1.6,8.3,2.5,23.9,2.2,18.7,4.7,29.0,3.3,2.3,5.8,2.6,31.3,2.5,19.3,3.5,8,0,0,0,0,9,0,7,0,43834Hawaii
2020-01-04,Louisiana,2020-04-04,54,44.0,6.5,3.4,5.9,2.5,12.5,1.6,10.2,2.9,84.6,1.7,1.1,1.9,0.9,4.1,1.0,3.2,1.1,51,0,0,0,0,2,0,1,0,43834Louisiana
2020-01-04,Wyoming,2020-04-04,14,27.6,3.6,1.4,10.1,2.5,22.9,2.2,15.5,3.8,41.9,2.6,2.0,6.8,2.2,26.4,2.1,12.6,2.9,6,0,0,0,0,5,0,3,0,43834Wyoming
2020-01-04,Wisconsin,2020-04-07,84,24.6,4.0,2.0,12.5,4.1,20.6,0.7,17.9,3.1,34.8,3.0,2.5,9.9,3.3,23.6,2.0,18.0,2.5,31,0,0,4,0,26,0,23,0,43834Wisconsin
2020-01-04,Connecticut,2020-04-28,60,22.9,5.6,2.1,11.0,2.8,20.5,2.0,19.2,3.3,29.0,4.4,3.2,9.3,3.0,23.3,2.7,21.2,3.6,22,0,0,1,0,19,0,18,0,43834Connecticut
2020-01-04,Delaware,2020-04-28,21,35.0,5.0,2.3,9.5,1.9,17.5,1.5,14.5,2.5,59.7,2.7,2.1,5.8,2.1,13.2,1.9,9.8,2.2,13,0,0,0,0,6,0,2,0,43834Delaware
2020-01-04,Maryland,2020-04-28,96,30.8,6.1,2.6,9.1,1.9,18.0,2.0,16.3,2.8,49.5,4.0,2.7,6.5,2.2,16.1,2.5,13.7,2.4,45,0,0,0,0,27,0,24,0,43834Maryland
2020-01-04,New York,2020-04-28,274,29.2,11.0,2.3,9.0,1.9,17.6,1.4,14.4,2.7,46.3,7.7,2.9,6.9,2.7,16.1,2.2,11.9,2.8,151,0,0,0,0,91,0,27,0,43834New York
2020-01-04,Pennsylvania,2020-04-28,186,32.5,4.4,1.4,11.6,3.5,18.0,0.9,14.2,3.0,53.8,2.8,2.1,8.1,2.7,15.3,1.9,10.7,2.3,104,0,0,6,0,58,0,18,0,43834Pennsylvania
2020-01-04,Rhode Island,2020-04-28,26,23.8,5.7,2.3,11.4,2.2,20.6,2.0,18.3,3.2,31.4,4.4,2.9,9.2,2.8,23.4,3.0,19.1,3.3,10,0,0,0,0,9,0,8,0,43834Rhode Island
2020-01-04,Guam,2020-05-02,7,29.7,5.0,2.4,8.8,2.9,19.7,1.4,16.2,3.4,45.3,3.9,2.8,6.5,2.8,18.9,2.4,13.8,3.3,3,0,0,0,0,2,0,2,0,43834Guam
2020-01-04,Kansas,2020-05-02,39,23.3,4.0,1.3,12.7,5.9,22.6,1.1,15.3,3.4,30.1,3.6,2.5,11.1,4.6,27.5,2.6,14.0,3.6,14,0,0,1,0,14,0,10,0,43834Kansas
2020-01-04,Indiana,2020-05-05,82,25.6,3.9,1.5,17.3,4.3,18.6,0.8,14.8,2.9,35.5,3.5,2.5,17.2,3.8,18.5,2.2,13.0,3.3,31,0,0,21,0,22,0,8,0,43834Indiana
2020-01-04,Nebraska,2020-05-12,29,23.3,4.0,1.3,12.7,5.9,22.5,1.1,15.3,3.4,29.3,3.7,2.7,11.1,5.0,27.3,2.6,14.1,3.8,11,0,0,1,0,10,0,7,0,43834Nebraska
2020-01-04,West Virginia,2020-05-12,28,32.4,6.8,2.5,9.5,3.2,21.5,1.6,8.9,3.1,50.5,4.4,2.6,6.5,2.7,21.2,2.8,6.1,2.7,17,0,0,0,0,11,0,0,0,43834West Virginia
2020-01-04,Kentucky,2020-05-19,54,33.9,4.8,2.7,8.4,3.4,19.4,1.2,12.6,3.1,53.7,3.5,3.1,5.9,3.1,16.7,2.1,8.9,2.6,33,0,0,0,0,19,0,2,0,43834Kentucky
2020-01-04,Oregon,2020-05-19,61,24.0,2.7,1.3,9.5,3.7,23.5,1.8,18.7,4.3,29.6,3.2,2.9,7.5,3.4,27.6,2.7,18.8,3.8,22,0,0,0,0,22,0,17,0,43834Oregon
2020-01-04,District of Columbia,2020-06-02,20,43.7,6.9,3.5,5.2,2.3,13.2,1.5,10.1,3.0,74.0,3.2,2.4,3.0,1.8,6.5,1.6,4.9,2.2,19,0,0,0,0,1,0,0,0,43834District of Columbia
2020-01-04,Montana,2020-06-02,19,28.2,3.9,1.3,9.5,2.3,21.6,2.1,16.4,4.3,38.6,3.6,2.8,7.8,2.9,22.5,3.3,14.3,3.8,8,0,0,0,0,6,0,5,0,43834Montana
2020-01-04,New Jersey,2020-06-02,126,27.1,5.2,6.0,10.0,2.0,18.8,1.5,16.3,2.6,38.0,4.6,5.3,8.3,3.2,18.3,3.0,15.1,3.7,55,0,0,0,0,38,0,33,0,43834New Jersey
2020-01-04,New Mexico,2020-06-02,34,23.5,4.8,1.3,9.1,2.3,23.7,2.2,18.3,4.4,27.9,4.5,3.1,7.5,3.4,27.8,3.2,18.0,4.2,12,0,0,0,0,12,0,9,0,43834New Mexico
2020-01-04,South Dakota,2020-06-02,16,23.2,3.8,1.3,13.0,5.9,21.9,1.2,15.6,3.6,28.5,4.0,3.1,11.9,5.0,25.4,3.0,14.8,3.8,6,0,0,0,0,6,0,4,0,43834South Dakota
2020-01-04,Virgin Islands,2020-06-06,7,29.7,5.0,2.4,8.8,2.9,19.7,1.4,16.2,3.4,42.2,4.3,3.3,6.6,3.5,19.1,2.8,13.9,3.8,3,0,0,0,0,2,0,2,0,43834Virgin Islands
2020-01-04,US,2020-07-01,41,29.4,4.8,2.1,10.0,3.3,19.6,1.7,15.3,3.4,53.4,2.1,1.4,6.4,1.5,19.0,1.0,13.2,1.7,2062,0,0,71,5,1121,0,716,0,43834US
2020-01-05,Iowa,2020-02-03,41,19.6,0.0,2.2,21.5,6.5,18.6,2.9,15.2,3.1,24.3,0.0,1.5,31.3,3.5,21.6,1.8,14.0,1.7,11,0,0,12,0,10,0,8,0,43835Iowa
2020-01-05,New Hampshire,2020-02-11,24,20.4,0.0,2.2,17.4,4.3,21.3,3.0,16.9,4.1,26.4,0.0,1.7,18.4,2.5,28.9,1.9,17.5,2.3,6,0,0,5,0,7,0,5,0,43835New Hampshire
2020-01-05,Nevada,2020-02-22,36,28.5,0.0,1.6,9.3,2.4,22.0,3.8,17.5,4.4,48.4,0.0,1.1,4.6,1.4,25.2,1.9,14.9,2.0,15,0,0,0,0,12,0,9,0,43835Nevada
2020-01-05,South Carolina,2020-02-29,54,43.2,0.0,3.5,7.7,2.7,13.8,4.9,10.7,3.1,89.0,0.0,0.6,1.5,0.5,4.0,1.0,2.4,0.6,50,0,0,0,0,3,0,1,0,43835South Carolina
2020-01-05,Alabama,2020-03-03,52,42.7,6.4,3.3,6.5,2.6,12.7,1.6,10.9,2.9,87.7,1.5,0.7,1.2,0.7,3.8,0.5,2.8,0.7,49,0,0,0,0,2,0,1,0,43835Alabama
