question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_id,candidate_name,pct
116440,63417,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,536,lv,lv-d,Online,U.S. President,1/26/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 19:22,,https://www.king5.com/article/news/politics/elections/bernie-sanders-democratic-primary-poll/281-54303297-ce1b-4902-9e51-512a441340ac,primary,DEM,Steyer,13327,Tom Steyer,2.02
116440,63417,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,536,lv,lv-d,Online,U.S. President,1/26/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 19:22,,https://www.king5.com/article/news/politics/elections/bernie-sanders-democratic-primary-poll/281-54303297-ce1b-4902-9e51-512a441340ac,primary,DEM,Gabbard,13343,Tulsi Gabbard,0
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Biden,13256,Joseph R. Biden Jr.,20
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Sanders,13257,Bernard Sanders,18
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Buttigieg,13345,Pete Buttigieg,17
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Warren,13258,Elizabeth Warren,17
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Klobuchar,13310,Amy Klobuchar,12
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Yang,13329,Andrew Yang,5
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Steyer,13327,Tom Steyer,4
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Gabbard,13343,Tulsi Gabbard,1
116417,63410,2020,Iowa,1519,Park Street Strategies,,,Park Street Strategies,534,Park Street Strategies,,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 8:22,,https://parkstreetstrategies.com/2020-iowa-democratic-caucus-survey-full-results/,primary,DEM,Bloomberg,13289,Michael Bloomberg,0
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Biden,13256,Joseph R. Biden Jr.,34
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Sanders,13257,Bernard Sanders,18
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Warren,13258,Elizabeth Warren,16
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Buttigieg,13345,Pete Buttigieg,9
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Bloomberg,13289,Michael Bloomberg,9
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Klobuchar,13310,Amy Klobuchar,3
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Steyer,13327,Tom Steyer,2
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Yang,13329,Andrew Yang,2
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Gabbard,13343,Tulsi Gabbard,1
116410,63408,2020,,1300,USC Dornsife/LA Times,,,USC Dornsife/LA Times,343,USC Dornsife/LA Times,B/C,2227,lv,lv-d,Online,U.S. President,1/15/20,1/28/20,,FALSE,,FALSE,FALSE,1/31/20 7:00,,https://drive.google.com/file/d/1_JsEQQbLSxwYLJE-JtvQ-syrSuwU4YN9/view,primary,DEM,Bennet,13352,Michael F. Bennet,0
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Sanders,13257,Bernard Sanders,30
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Warren,13258,Elizabeth Warren,16
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Biden,13256,Joseph R. Biden Jr.,15
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Buttigieg,13345,Pete Buttigieg,8
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Yang,13329,Andrew Yang,5
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Gabbard,13343,Tulsi Gabbard,4
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Bloomberg,13289,Michael Bloomberg,4
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Klobuchar,13310,Amy Klobuchar,3
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Steyer,13327,Tom Steyer,2
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Bennet,13352,Michael F. Bennet,0
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Delaney,13314,John K. Delaney,0
116358,63395,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,1190,lv,lv-d,Online,U.S. President,1/25/20,1/27/20,,FALSE,,FALSE,FALSE,1/30/20 7:46,,https://www.changeresearch.com/post/kqed-change-research-california-poll-january,primary,DEM,Patrick,13315,Deval Patrick,0
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Bennet,13352,Michael F. Bennet,1
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Biden,13256,Joseph R. Biden Jr.,13
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Bloomberg,13289,Michael Bloomberg,2
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Buttigieg,13345,Pete Buttigieg,12
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Gabbard,13343,Tulsi Gabbard,8
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Klobuchar,13310,Amy Klobuchar,7
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Patrick,13315,Deval Patrick,2
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Sanders,13257,Bernard Sanders,28
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Steyer,13327,Tom Steyer,2
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Warren,13258,Elizabeth Warren,11
116222,63371,2020,New Hampshire,23,American Research Group,,,American Research Group,9,American Research Group,B,600,lv,lv-d,Live Phone,U.S. President,1/24/20,1/27/20,,FALSE,,FALSE,FALSE,1/28/20 13:16,,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-01.html,primary,DEM,Yang,13329,Andrew Yang,5
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Sanders,13257,Bernard Sanders,24
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Warren,13258,Elizabeth Warren,19
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Buttigieg,13345,Pete Buttigieg,17
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Biden,13256,Joseph R. Biden Jr.,15
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Klobuchar,13310,Amy Klobuchar,11
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Yang,13329,Andrew Yang,5
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Steyer,13327,Tom Steyer,4
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Gabbard,13343,Tulsi Gabbard,2
116266,63382,2020,Iowa,1447,Civiqs,"1,184",Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Delaney,13314,John K. Delaney,1
116266,63382,2020,Iowa,1447,Civiqs,1184,Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Bloomberg,13289,Michael Bloomberg,1
116266,63382,2020,Iowa,1447,Civiqs,1184,Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Bennet,13352,Michael F. Bennet,0
116266,63382,2020,Iowa,1447,Civiqs,1184,Iowa State University,Civiqs,471,Civiqs,,655,lv,lv-d,Online,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 6:02,,https://civiqs.com/documents/Civiqs_ISU_banner_book_2020_01_cg3q62ypb43uz6bb.pdf,primary,DEM,Patrick,13315,Deval Patrick,0
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Biden,13256,Joseph R. Biden Jr.,23
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Sanders,13257,Bernard Sanders,21
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Buttigieg,13345,Pete Buttigieg,16
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Warren,13258,Elizabeth Warren,15
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Klobuchar,13310,Amy Klobuchar,10
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Steyer,13327,Tom Steyer,4
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Yang,13329,Andrew Yang,3
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Bennet,13352,Michael F. Bennet,1
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Gabbard,13343,Tulsi Gabbard,1
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Patrick,13315,Deval Patrick,0
116327,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Delaney,13314,John K. Delaney,0
116328,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Biden,13256,Joseph R. Biden Jr.,22
116328,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Sanders,13257,Bernard Sanders,22
116328,63388,2020,Iowa,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,544,lv,lv-d,Live Phone,U.S. President,1/23/20,1/27/20,,FALSE,,FALSE,FALSE,1/29/20 10:03,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_012920.pdf/,primary,DEM,Buttigieg,13345,Pete Buttigieg,17
