2020-01-31,New Jersey,2020-06-02,126,27.4,7.2,0,6.7,2.9,27.1,2.4,13.4,7.3,35.8,4.3,0,4.7,3.0,35.3,2.8,9.5,4.7,53,2,0,1,0,42,0,28,0
2020-01-31,New Mexico,2020-06-02,34,24.0,7.8,0,11.2,6.5,24.2,1.3,14.8,4.4,30.3,5.7,0,8.7,5.0,31.3,2.8,12.8,3.5,15,0,0,0,0,15,0,4,0
2020-01-31,South Dakota,2020-06-02,16,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,42.4,6.0,0,5.3,2.8,25.4,2.7,12.3,3.2,6,0,0,1,0,6,0,4,0
2020-01-31,Virgin Islands,2020-06-06,7,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,42.5,5.9,0,5.2,3.1,25.1,2.7,12.2,3.4,3,0,0,0,0,2,0,2,0
2020-01-31,US,2020-07-01,3979,29.6,9.2,0,7.7,4.0,21.8,2.2,14.6,4.3,53.4,3.7,0,2.8,1.2,26.2,0.8,10.5,1.3,1786,162,0,69,19,1309,1,634,1
2020-02-01,Iowa,2020-02-03,41,20.5,2.8,0,15.9,9.4,23.1,3.6,15.3,3.9,27.1,0.0,0,14.5,4.9,37.6,1.4,13.3,1.3,11,0,0,9,1,12,0,8,0
2020-02-01,New Hampshire,2020-02-11,24,19.7,0.0,0,15.4,7.4,26.4,3.6,15.1,5.1,23.0,0.0,0,11.6,3.2,47.9,1.4,11.4,1.6,6,0,0,5,0,8,0,5,0
2020-02-01,Nevada,2020-02-22,36,28.5,0.0,0,6.9,3.2,24.5,8.2,14.6,5.5,49.9,0.0,0,2.5,1.0,33.2,2.9,8.7,1.8,17,0,0,0,0,14,0,5,0
2020-02-01,South Carolina,2020-02-29,54,40.2,0.0,0,4.9,2.8,17.4,9.2,10.5,3.8,86.3,0.0,0,0.8,0.5,7.4,1.7,2.6,0.8,36,0,0,0,0,15,1,2,0
2020-02-01,Alabama,2020-03-03,52,37.8,11.5,0,4.9,3.1,16.6,2.4,11.9,3.8,81.1,3.7,0,1.2,0.8,8.3,0.6,3.8,0.6,31,3,0,0,0,14,0,4,0
2020-02-01,American Samoa,2020-03-03,6,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,53.6,3.6,0,2.6,1.3,26.2,1.3,9.9,1.5,3,0,0,0,0,2,0,1,0
2020-02-01,Arkansas,2020-03-03,31,34.5,11.7,0,5.8,3.6,17.8,2.0,12.7,3.9,72.5,4.8,0,1.7,1.2,12.3,0.9,5.6,1.1,17,2,0,0,0,9,0,3,0
2020-02-01,California,2020-03-03,416,24.8,7.2,0,6.9,3.4,26.7,2.6,18.0,5.3,34.6,2.7,0,2.4,1.3,41.0,1.3,14.9,1.8,149,3,0,2,0,153,0,108,1
2020-02-01,Colorado,2020-03-03,67,25.3,8.1,0,7.6,3.0,27.1,2.7,15.1,5.3,36.6,3.3,0,2.6,1.3,42.7,1.4,10.3,1.7,24,1,0,1,0,26,0,15,0
2020-02-01,Democrats Abroad,2020-03-03,13,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,53.6,3.6,0,2.8,1.5,26.0,1.0,10.0,1.6,6,0,0,0,0,4,0,3,0
2020-02-01,Maine,2020-03-03,24,24.6,9.5,0,9.7,2.7,21.3,2.6,18.3,4.0,39.3,5.2,0,4.9,1.5,27.3,1.3,18.8,1.7,8,1,0,1,0,7,0,6,0
2020-02-01,Massachusetts,2020-03-03,91,23.5,8.8,0,9.7,3.5,21.3,2.4,20.4,4.0,34.8,4.5,0,5.1,1.8,26.9,1.4,23.9,1.7,30,2,0,3,0,28,0,28,0
2020-02-01,Minnesota,2020-03-03,75,22.5,7.0,0,10.0,17.1,19.0,1.1,13.9,3.6,34.6,4.1,0,6.0,17.0,23.3,1.5,11.6,2.0,24,0,0,2,18,21,0,10,0
