DATE,T10Y2YM,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.26797085473731763,ag2
2016-05-01,0.99,2016-06-01,1.0133333333333334,1.0899999999999999,1.201111111111111,1.3,1.3326666666666667,1.3472222222222223,1.421904761904762,1.4995833333333335,1.2757276785714287,0.5148101327745618,1.05,1.38,1.47,1.59,1.36,1.8,1.95,2.17,-0.03492063492063491,-0.21014492753623193,-0.18291761148904007,-0.1823899371069182,-0.020098039215686314,-0.2515432098765432,-0.27081807081807074,-0.30894777265745,-0.1827225254525719,0.5801206010590975,2016-06-01,0.536580288869407,,
2016-04-01,1.04,2016-05-01,1.0333333333333332,1.1549999999999998,1.2544444444444445,1.3500000000000003,1.3573333333333333,1.3922222222222222,1.4676190476190476,1.54875,1.3198377976190476,0.5361322484124798,1.19,1.43,1.65,1.4,1.33,1.85,2.03,2.29,-0.13165266106442586,-0.1923076923076924,-0.23973063973063968,-0.035714285714285476,0.0205513784461151,-0.2474474474474475,-0.27703495191179917,-0.3236899563318777,-0.17837828200775657,0.5805779302159743,2016-05-01,0.5509474756803113,,
2016-03-01,1.01,2016-04-01,1.0833333333333333,1.22,1.3222222222222222,1.38,1.3766666666666665,1.4372222222222222,1.514761904761905,1.6008333333333333,1.3668799603174604,0.5586888870767641,1.26,1.46,1.67,1.4,1.57,1.96,2.15,2.32,-0.14021164021164023,-0.1643835616438356,-0.20825016633399862,-0.014285714285714346,-0.12314225053078576,-0.26672335600907027,-0.29545957918050925,-0.30998563218390796,-0.19030523754743278,0.5788574431539062,2016-04-01,0.5654117391024781,,
2016-02-01,1.05,2016-03-01,1.1666666666666667,1.295,1.3955555555555557,1.4124999999999999,1.4140000000000001,1.4900000000000002,1.5690476190476192,1.6554166666666668,1.4247733134920637,0.5859080304808201,1.38,1.47,1.59,1.36,1.8,1.95,2.17,2.38,-0.15458937198067624,-0.11904761904761907,-0.12229210342417884,0.03860294117647034,-0.21444444444444444,-0.23589743589743573,-0.2769365810840464,-0.3044467787114845,-0.17363142417667687,0.581024854935913,2016-03-01,0.5842803052991844,,
2016-01-01,1.19,2016-02-01,1.2766666666666666,1.365,1.4555555555555555,1.4383333333333335,1.4640000000000002,1.5400000000000003,1.6223809523809527,1.7108333333333337,1.4840962301587304,0.6134125054157868,1.43,1.65,1.4,1.33,1.85,2.03,2.29,2.47,-0.10722610722610726,-0.17272727272727273,0.039682539682539764,0.081453634085213,-0.20864864864864863,-0.2413793103448274,-0.2915367020170513,-0.30735492577597834,-0.15096709912151662,0.5839815449898065,2016-02-01,0.6036021852737934,,
2015-12-01,1.26,2016-01-01,1.3566666666666665,1.4416666666666664,1.4788888888888887,1.45,1.508,1.586666666666667,1.674761904761905,1.7641666666666669,1.5326021825396825,0.6358125775008914,1.46,1.67,1.4,1.57,1.96,2.15,2.32,2.56,-0.07077625570776269,-0.13672654690618768,0.05634920634920637,-0.07643312101910837,-0.23061224489795917,-0.26201550387596884,-0.2781198686371099,-0.31087239583333326,-0.16365084131602795,0.5823273592499194,2016-01-01,0.617984171417234,,
2015-11-01,1.38,2015-12-01,1.4233333333333331,1.5099999999999998,1.4944444444444445,1.4758333333333333,1.5546666666666669,1.6361111111111113,1.7252380952380955,1.8183333333333336,1.5797450396825397,0.6572121900902641,1.47,1.59,1.36,1.8,1.95,2.17,2.38,2.42,-0.031746031746031855,-0.05031446540880524,0.09885620915032667,-0.18009259259259258,-0.20273504273504261,-0.24603174603174593,-0.27511004401760697,-0.24862258953168037,-0.14197453786414738,0.5852387240684775,2015-12-01,0.6332210347496686,,
2015-10-01,1.43,2015-11-01,1.4533333333333331,1.545,1.4922222222222221,1.5108333333333333,1.5926666666666667,1.6800000000000002,1.7728571428571431,1.861666666666667,1.6135724206349205,0.6727353936313755,1.65,1.4,1.33,1.85,2.03,2.29,2.47,2.28,-0.1191919191919193,0.10357142857142865,0.12197159565580606,-0.18333333333333346,-0.21543513957307048,-0.26637554585152834,-0.2822440717177559,-0.18347953216374246,-0.12806456470051442,0.5871259563667434,2015-11-01,0.6441989145431647,,
2015-09-01,1.46,2015-10-01,1.5266666666666666,1.54,1.481111111111111,1.5458333333333334,1.6326666666666667,1.7277777777777779,1.8223809523809524,1.8970833333333337,1.64668998015873,0.6876834082928647,1.67,1.4,1.57,1.96,2.15,2.32,2.56,2.41,-0.08582834331337319,0.10000000000000009,-0.05661712668082097,-0.21130952380952372,-0.24062015503875966,-0.25526819923371635,-0.28813244047619047,-0.21282849239280766,-0.15632553511814898,0.5834668288566709,2015-10-01,0.6529445484808001,,
2015-08-01,1.47,2015-09-01,1.5966666666666667,1.53,1.4933333333333332,1.5875000000000001,1.6786666666666668,1.7755555555555556,1.874761904761905,1.9366666666666668,1.6841438492063494,0.7040413577126,1.59,1.36,1.8,1.95,2.17,2.38,2.42,2.38,0.00419287211740027,0.125,-0.1703703703703705,-0.1858974358974358,-0.2264208909370199,-0.25396825396825395,-0.22530499803227055,-0.18627450980392146,-0.139880448361484,0.5856910334317517,2015-09-01,0.6645912496189839,,
2015-07-01,1.65,2015-08-01,1.6366666666666667,1.5116666666666667,1.5300000000000002,1.6275000000000002,1.7253333333333336,1.8261111111111115,1.9200000000000004,1.9745833333333336,1.718982638888889,0.7190410625968398,1.4,1.33,1.85,2.03,2.29,2.47,2.28,2.24,0.1690476190476191,0.13659147869674193,-0.17297297297297287,-0.1982758620689653,-0.2465793304221251,-0.26068376068376065,-0.15789473684210498,-0.11848958333333326,-0.10615714357236264,0.59015215178324,2015-08-01,0.6760780923256399,,
2015-06-01,1.67,2015-07-01,1.5533333333333335,1.4583333333333333,1.5522222222222224,1.6591666666666667,1.7679999999999998,1.8716666666666666,1.9500000000000002,1.9991666666666668,1.7264861111111114,0.723474576558796,1.4,1.57,1.96,2.15,2.32,2.56,2.41,1.97,0.10952380952380958,-0.07112526539278141,-0.20804988662131507,-0.22829457364341077,-0.23793103448275865,-0.26888020833333337,-0.1908713692946058,0.014805414551607443,-0.1351028892115985,0.586450046410566,2015-07-01,0.6777997331760526,,
2015-05-01,1.59,2015-06-01,1.4633333333333336,1.4416666666666667,1.5844444444444445,1.6991666666666667,1.8113333333333335,1.9211111111111114,1.985238095238096,2.011666666666667,1.7397450396825398,0.7300046579648805,1.36,1.8,1.95,2.17,2.38,2.42,2.38,1.68,0.07598039215686292,-0.19907407407407407,-0.18746438746438743,-0.21697388632872494,-0.2389355742296918,-0.20615243342516054,-0.1658663465386151,0.19742063492063533,-0.11763320937289445,0.5888468111946249,2015-06-01,0.6829520423747953,,
2015-04-01,1.4,2015-05-01,1.3866666666666667,1.4766666666666668,1.6244444444444446,1.7474999999999998,1.8639999999999999,1.967222222222222,2.0228571428571427,2.0154166666666664,1.7630967261904762,0.740145906136902,1.33,1.85,2.03,2.29,2.47,2.28,2.24,1.53,0.04260651629072676,-0.20180180180180174,-0.1997810618500272,-0.23689956331877737,-0.245344129554656,-0.1371832358674464,-0.09693877551020424,0.3172657952069715,-0.09475953205065182,0.5919269306612527,2015-05-01,0.6907395809783523,,
2015-03-01,1.4,2015-04-01,1.3633333333333333,1.5516666666666667,1.6944444444444442,1.8216666666666665,1.9353333333333331,2.016111111111111,2.062857142857143,2.0208333333333335,1.8082807539682542,0.7578631066738829,1.57,1.96,2.15,2.32,2.56,2.41,1.97,1.7,-0.1316348195329088,-0.20833333333333326,-0.21188630490956084,-0.2147988505747126,-0.24401041666666679,-0.16343937298294153,0.047135605511240186,0.18872549019607865,-0.11728025028660063,0.5891042870028742,2015-04-01,0.7016101667835466,,
2015-02-01,1.36,2015-03-01,1.4200000000000002,1.6450000000000002,1.7777777777777777,1.8983333333333334,2.0126666666666666,2.072222222222222,2.09,2.0333333333333337,1.8686666666666667,0.7800832184863076,1.8,1.95,2.17,2.38,2.42,2.38,1.68,1.71,-0.21111111111111103,-0.1564102564102563,-0.1807475678443421,-0.20238095238095233,-0.16831955922865016,-0.12931839402427647,0.24404761904761907,0.1890838206627683,-0.07689455016115013,0.5945079816109817,2015-03-01,0.7182248061945323,,
2015-01-01,1.33,2015-02-01,1.5666666666666667,1.7433333333333334,1.867777777777778,1.9833333333333334,2.0833333333333335,2.128888888888889,2.105238095238095,2.047916666666667,1.9408110119047621,0.8048459241868207,1.85,2.03,2.29,2.47,2.28,2.24,1.53,1.64,-0.15315315315315325,-0.14121510673234805,-0.18437651625424545,-0.19703103913630238,-0.08625730994152037,-0.04960317460317465,0.37597261126672876,0.24872967479674823,-0.023366751719658393,0.6015943574239037,2015-02-01,0.737095401932515,,
2014-12-01,1.57,2015-01-01,1.7400000000000002,1.86,1.9744444444444444,2.078333333333333,2.1466666666666665,2.1794444444444445,2.114761904761905,2.0608333333333335,2.0193105158730162,0.8297474059137602,1.96,2.15,2.32,2.56,2.41,1.97,1.7,1.46,-0.11224489795918358,-0.1348837209302325,-0.14894636015325668,-0.18815104166666674,-0.10926694329183972,0.10631697687535246,0.2439775910364148,0.411529680365297,0.008541410534485636,0.605854219662799,2015-01-01,0.7551163438301064,,
2014-11-01,1.8,2014-12-01,1.87,1.9566666666666668,2.057777777777778,2.160833333333333,2.202666666666666,2.201666666666666,2.1209523809523807,2.05625,2.0783516865079363,0.8474541941131362,1.95,2.17,2.38,2.42,2.38,1.68,1.71,1.38,-0.04102564102564099,-0.0983102918586789,-0.13538748832866465,-0.10709366391184583,-0.0745098039215688,0.3105158730158728,0.24032302979671383,0.4900362318840581,0.0730685307062807,0.6142648162207336,2014-12-01,0.7697244014823353,,
2014-10-01,1.85,2014-11-01,1.92,2.018333333333333,2.122222222222222,2.2125,2.241333333333333,2.195,2.1166666666666667,2.0387500000000003,2.1081006944444445,0.8565934142881195,2.03,2.29,2.47,2.28,2.24,1.53,1.64,1.47,-0.054187192118226535,-0.11863173216885015,-0.1408007197480884,-0.02960526315789469,0.0005952380952378711,0.4346405228758168,0.29065040650406515,0.3869047619047621,0.09619575277335277,0.6173948568243158,2014-11-01,0.776860561800185,,
2014-09-01,1.96,2014-10-01,1.9799999999999998,2.091666666666667,2.191111111111111,2.248333333333333,2.267333333333333,2.177222222222222,2.106666666666667,2.0229166666666667,2.13565625,0.864846406550721,2.15,2.32,2.56,2.41,1.97,1.7,1.46,1.46,-0.07906976744186056,-0.09841954022988497,-0.14409722222222232,-0.06708160442600297,0.1509306260575296,0.2807189542483659,0.4429223744292239,0.3855593607305936,0.10893289764321777,0.6191898724538617,2014-10-01,0.7829608951851013,,
2014-08-01,1.95,2014-09-01,2.043333333333333,2.151666666666667,2.257777777777777,2.285833333333333,2.268,2.162777777777778,2.0828571428571427,2.0020833333333337,2.1567911706349205,0.8712647575424182,2.17,2.38,2.42,2.38,1.68,1.71,1.38,1.41,-0.058371735791090784,-0.09593837535013994,-0.06703397612488537,-0.039565826330532294,0.34999999999999987,0.2647823261858351,0.5093167701863355,0.41991725768321553,0.1603883050573422,0.6259094406588537,2014-09-01,0.7894796519145633,,
2014-07-01,2.03,2014-08-01,2.1166666666666667,2.223333333333333,2.31,2.3216666666666668,2.25,2.1494444444444447,2.055714285714286,1.9795833333333335,2.1758010912698413,0.8769722433373593,2.29,2.47,2.28,2.24,1.53,1.64,1.47,1.28,-0.07569141193595341,-0.09986504723346845,0.013157894736842257,0.03645833333333326,0.47058823529411753,0.310636856368564,0.3984450923226437,0.5465494791666667,0.2000349290065932,0.6311380619359364,2014-08-01,0.7950275162035517,,
2014-06-01,2.15,2014-07-01,2.2033333333333336,2.2966666666666664,2.3377777777777777,2.339166666666667,2.216666666666667,2.127777777777778,2.029047619047619,1.9483333333333335,2.18734623015873,0.8807880034279117,2.32,2.56,2.41,1.97,1.7,1.46,1.46,1.33,-0.050287356321838894,-0.10286458333333348,-0.029967727063162863,0.18739424703891716,0.303921568627451,0.4573820395738206,0.3897586431833009,0.4649122807017545,0.20253113905086362,0.6316698005205128,2014-07-01,0.7977486024587788,,
2014-05-01,2.17,2014-06-01,2.26,2.365,2.3666666666666667,2.3241666666666667,2.186666666666667,2.0894444444444447,1.9961904761904765,1.9141666666666668,2.1877876984126985,0.8819681680568742,2.38,2.42,2.38,1.68,1.71,1.38,1.41,1.51,-0.050420168067226934,-0.022727272727272596,-0.0056022408963585235,0.38343253968253976,0.27875243664717364,0.5140901771336557,0.41573792637622464,0.26766004415011047,0.22261543028735575,0.6344179571954396,2014-06-01,0.7994514311030626,,
2014-04-01,2.29,2014-05-01,2.3299999999999996,2.4066666666666667,2.3899999999999997,2.283333333333333,2.1559999999999997,2.0455555555555556,1.9599999999999997,1.8866666666666665,2.1822777777777773,0.8816958567638161,2.47,2.28,2.24,1.53,1.64,1.47,1.28,1.76,-0.05668016194332004,0.05555555555555558,0.06696428571428537,0.49237472766884527,0.31463414634146325,0.3915343915343916,0.5312499999999998,0.0719696969696968,0.23345033023011472,0.6360036878455753,2014-05-01,0.7997984671244026,,
2014-03-01,2.32,2014-04-01,2.39,2.405,2.3844444444444446,2.22,2.1126666666666667,2.0,1.9119047619047618,1.864583333333333,2.1610749007936505,0.8776955459999923,2.56,2.41,1.97,1.7,1.46,1.46,1.33,1.83,-0.06640625,-0.0020746887966806016,0.21037789058093637,0.3058823529411767,0.4470319634703197,0.36986301369863006,0.43752237737200117,0.018897996357012614,0.21513683195292452,0.633899001429033,2014-04-01,0.7964300311430059,,
2014-02-01,2.38,2014-03-01,2.47,2.42,2.3455555555555554,2.1683333333333334,2.0553333333333335,1.9522222222222223,1.8647619047619046,1.8441666666666663,2.1400466269841267,0.873520115606322,2.42,2.38,1.68,1.71,1.38,1.41,1.51,1.69,0.02066115702479343,0.01680672268907557,0.39616402116402116,0.26803118908382073,0.4893719806763288,0.38455476753349105,0.23494165878271822,0.09122287968441789,0.23771929707983336,0.6369447395391188,2014-03-01,0.7946616569172543,,
2014-01-01,2.47,2014-02-01,2.4833333333333334,2.42,2.2677777777777774,2.1125,1.9886666666666666,1.898333333333333,1.823333333333333,1.815416666666666,2.1011701388888886,0.8646523992954644,2.28,2.24,1.53,1.64,1.47,1.28,1.76,1.73,0.0891812865497077,0.0803571428571428,0.4822076978939722,0.28810975609756095,0.3528344671201813,0.4830729166666663,0.0359848484848484,0.0493737957610787,0.2326402389288948,0.6365219224603219,2014-02-01,0.7886089070170836,,
2013-12-01,2.56,2014-01-01,2.42,2.381666666666667,2.1633333333333336,2.0433333333333334,1.9220000000000002,1.8322222222222224,1.7895238095238095,1.784583333333333,2.0420828373015874,0.8497729378942334,2.41,1.97,1.7,1.46,1.46,1.33,1.83,1.72,0.004149377593360981,0.20896785109983096,0.2725490196078433,0.3995433789954339,0.31643835616438376,0.37761069340016706,-0.022118136872235294,0.037548449612403,0.19933612370014847,0.6325174044862196,2014-01-01,0.7773544267582287,,
2013-11-01,2.42,2013-12-01,2.3699999999999997,2.283333333333333,2.0677777777777777,1.9516666666666669,1.8486666666666667,1.7638888888888888,1.7547619047619045,1.7495833333333328,1.9737098214285713,0.8308777564211772,2.38,1.68,1.71,1.38,1.41,1.51,1.69,1.76,-0.004201680672269004,0.3591269841269842,0.20922677063027928,0.4142512077294689,0.3111111111111111,0.16813833701250913,0.03832065370526894,-0.005918560606060885,0.18625685287966143,0.6310478257514437,2013-12-01,0.764267779531266,,
2013-10-01,2.28,2013-11-01,2.3566666666666665,2.1599999999999997,1.9888888888888887,1.865,1.7813333333333332,1.7133333333333334,1.72,1.722083333333333,1.9134131944444444,0.8127473452579301,2.24,1.53,1.64,1.47,1.28,1.76,1.73,1.87,0.05208333333333304,0.4117647058823528,0.2127371273712737,0.26870748299319724,0.3916666666666666,-0.02651515151515149,-0.005780346820809301,-0.0790998217468808,0.1531954995204977,0.6270243671257578,2013-11-01,0.7508396858805394,,
2013-09-01,2.41,2013-10-01,2.3433333333333333,2.0349999999999997,1.9177777777777776,1.7974999999999997,1.7146666666666666,1.6844444444444444,1.6938095238095234,1.7049999999999994,1.8614414682539682,0.7959024869205145,1.97,1.7,1.46,1.46,1.33,1.83,1.72,1.77,0.18950930626057527,0.1970588235294115,0.3135464231354641,0.2311643835616437,0.28922305764411016,-0.07953855494839102,-0.01522702104097473,-0.03672316384180829,0.13612665678750385,0.6249471957489311,2013-10-01,0.73891738986332,,
2013-08-01,2.38,2013-09-01,2.1966666666666668,1.9166666666666663,1.8122222222222222,1.718333333333333,1.6426666666666667,1.6522222222222223,1.6609523809523812,1.6783333333333335,1.7847579365079365,0.7692973883436431,1.68,1.71,1.38,1.41,1.51,1.69,1.76,2.07,0.30753968253968256,0.12085769980506811,0.31320450885668283,0.218676122931442,0.08785871964679925,-0.022353714661406898,-0.05627705627705615,-0.18921095008051514,0.09753687659508709,0.6201182132678738,2013-09-01,0.71957099665172,,
2013-07-01,2.24,2013-08-01,1.9633333333333332,1.8049999999999997,1.701111111111111,1.6375,1.5846666666666667,1.613888888888889,1.6314285714285712,1.6654166666666665,1.7002931547619047,0.7376607818913083,1.53,1.64,1.47,1.28,1.76,1.73,1.87,2.59,0.2832244008714595,0.10060975609756095,0.15721844293272857,0.279296875,-0.09962121212121211,-0.06711624919717407,-0.12757830404889248,-0.35698198198198194,0.021131465944061054,0.6103736757595594,2013-08-01,0.6952317465140587,,
2013-06-01,1.97,2013-07-01,1.7266666666666666,1.705,1.6155555555555556,1.5575,1.552666666666667,1.5855555555555558,1.6138095238095238,1.6800000000000004,1.629594246031746,0.709202107106179,1.7,1.46,1.46,1.33,1.83,1.72,1.77,2.59,0.015686274509803866,0.1678082191780823,0.10654490106544912,0.17105263157894735,-0.15154826958105627,-0.07816537467700246,-0.08824320688727472,-0.3513513513513512,-0.026027022020550253,0.6042375734782266,2013-07-01,0.674213929230195,,
2013-05-01,1.68,2013-06-01,1.6366666666666667,1.6199999999999999,1.5588888888888885,1.5041666666666664,1.5433333333333332,1.5716666666666665,1.6042857142857145,1.7058333333333338,1.5931051587301588,0.6932829217783901,1.71,1.38,1.41,1.51,1.69,1.76,2.07,2.61,-0.042884990253411304,0.17391304347826098,0.10559495665878638,-0.003863134657836831,-0.08678500986193294,-0.1070075757575758,-0.224982746721877,-0.34642401021711344,-0.0665549334165875,0.5989055775117409,2013-06-01,0.6618238070228404,,
2013-04-01,1.53,2013-05-01,1.6466666666666665,1.5699999999999996,1.5288888888888887,1.49,1.544,1.5761111111111112,1.6228571428571432,1.7445833333333336,1.5903883928571427,0.690824627325185,1.64,1.47,1.28,1.76,1.73,1.87,2.59,2.73,0.00406504065040636,0.0680272108843536,0.1944444444444442,-0.15340909090909094,-0.10751445086705202,-0.15715983363042185,-0.37341423055708756,-0.3609584859584859,-0.11073992449286676,0.5930199850959093,2013-05-01,0.6582230799154264,,
2013-03-01,1.7,2013-04-01,1.6833333333333333,1.5599999999999998,1.501111111111111,1.509166666666667,1.5573333333333337,1.5950000000000004,1.6733333333333333,1.7945833333333334,1.6092326388888891,0.69707885772533,1.46,1.46,1.33,1.83,1.72,1.77,2.59,2.71,0.15296803652968038,0.06849315068493134,0.1286549707602338,-0.175318761384335,-0.0945736434108525,-0.09887005649717495,-0.35392535392535385,-0.3377921279212792,-0.08879547314551875,0.595637968972961,2013-04-01,0.6632652281412069,,
2013-02-01,1.71,2013-03-01,1.6033333333333333,1.5199999999999998,1.46,1.5200000000000002,1.5586666666666669,1.5988888888888892,1.7157142857142857,1.8366666666666667,1.6016587301587302,0.692709948537535,1.38,1.41,1.51,1.69,1.76,2.07,2.61,2.81,0.16183574879227058,0.07801418439716312,-0.03311258278145701,-0.10059171597633121,-0.11439393939393927,-0.22758990874932883,-0.3426382047071702,-0.34638196915776986,-0.11560729844707034,0.5919425520516,2013-03-01,0.6591208163755566,,
2013-01-01,1.64,2013-02-01,1.4933333333333332,1.4699999999999998,1.4377777777777776,1.5183333333333333,1.562,1.6188888888888888,1.7585714285714285,1.8825,1.5926755952380953,0.6877702441811515,1.47,1.28,1.76,1.73,1.87,2.59,2.73,2.78,0.015873015873015817,0.14843749999999978,-0.18308080808080818,-0.12235067437379576,-0.16470588235294115,-0.37494637494637495,-0.3558346415489273,-0.3228417266187049,-0.1699311990060671,0.5846045233389545,2013-02-01,0.6533816705670858,,
2012-12-01,1.46,2013-01-01,1.4366666666666665,1.41,1.451111111111111,1.5258333333333332,1.5773333333333333,1.6716666666666666,1.8104761904761904,1.93,1.6016359126984128,0.6900958672265703,1.46,1.33,1.83,1.72,1.77,2.59,2.71,2.67,-0.01598173515981738,0.0601503759398494,-0.20704310868245301,-0.1128875968992249,-0.10885122410546144,-0.35456885456885456,-0.3319276049903357,-0.27715355805243447,-0.16853291331484152,0.5844170250048281,2013-01-01,0.6548695864859896,,
2012-11-01,1.38,2012-12-01,1.4366666666666665,1.3883333333333334,1.4922222222222221,1.5474999999999997,1.5979999999999999,1.7344444444444445,1.8699999999999999,1.9804166666666667,1.6309479166666665,0.7005602956903384,1.41,1.51,1.69,1.76,2.07,2.61,2.81,2.31,0.01891252955082745,-0.08057395143487855,-0.1170282708744248,-0.12073863636363658,-0.22801932367149758,-0.3354618986802894,-0.3345195729537367,-0.14267676767676762,-0.1675132365130505,0.584186496140437,2012-12-01,0.6617690291737046,,
2012-10-01,1.47,2012-11-01,1.4466666666666665,1.4100000000000001,1.5266666666666666,1.5791666666666668,1.6440000000000003,1.802777777777778,1.9380952380952383,2.019166666666667,1.6708174603174604,0.715066817307131,1.28,1.76,1.73,1.87,2.59,2.73,2.78,2.16,0.13020833333333326,-0.19886363636363624,-0.11753371868978812,-0.15552584670231728,-0.3652509652509651,-0.3396418396418396,-0.3028434395340869,-0.06520061728395055,-0.17683146626665633,0.5825894885874765,2012-11-01,0.6709077077339128,,
2012-09-01,1.46,2012-10-01,1.3833333333333335,1.4583333333333333,1.5555555555555556,1.6125,1.7186666666666668,1.8727777777777779,2.0004761904761907,2.047916666666667,1.7061949404761905,0.7277275974588099,1.33,1.83,1.72,1.77,2.59,2.71,2.67,2.17,0.040100250626566414,-0.203096539162113,-0.09560723514211888,-0.08898305084745761,-0.33642213642213636,-0.30893808938089373,-0.25075798109505965,-0.05625960061443913,-0.1624955477547065,0.5840163852304011,2012-10-01,0.6798238600493404,,
2012-08-01,1.41,2012-09-01,1.3399999999999999,1.5199999999999998,1.5844444444444443,1.6383333333333334,1.794,1.9422222222222223,2.0580952380952384,2.0775000000000006,1.7443244047619046,0.7413661009603596,1.51,1.69,1.76,2.07,2.61,2.81,2.31,2.18,-0.11258278145695377,-0.10059171597633143,-0.0997474747474748,-0.20853462157809977,-0.31264367816091954,-0.30881771451166473,-0.10904968047825181,-0.04701834862385301,-0.1623732519416936,0.5836131390351904,2012-09-01,0.6887817803186366,,
2012-07-01,1.28,2012-08-01,1.3733333333333333,1.5666666666666667,1.6233333333333335,1.6933333333333334,1.8739999999999999,2.02,2.100952380952381,2.1095833333333336,1.7951502976190477,0.7593778959557881,1.76,1.73,1.87,2.59,2.73,2.78,2.16,2.39,-0.21969696969696972,-0.09441233140655103,-0.13190730837789655,-0.34620334620334614,-0.31355311355311355,-0.27338129496402874,-0.02733686067019403,-0.11732914923291482,-0.19047754676312684,0.5793253453397225,2012-08-01,0.6993603790837662,,
2012-06-01,1.33,2012-07-01,1.5333333333333332,1.6416666666666666,1.6888888888888889,1.8025,1.9706666666666666,2.1033333333333335,2.142857142857143,2.1558333333333333,1.8798849206349206,0.7882982916161879,1.83,1.72,1.77,2.59,2.71,2.67,2.17,2.48,-0.16211293260473603,-0.0455426356589147,-0.04582548650345264,-0.30405405405405406,-0.27281672816728175,-0.21223470661672905,-0.012508229098090795,-0.13071236559139787,-0.14822589228683214,0.583685815134107,2012-07-01,0.7200941327888276,,
2012-05-01,1.51,2012-06-01,1.7,1.7066666666666668,1.7377777777777779,1.9075,2.062666666666667,2.177777777777778,2.182857142857143,2.20375,1.9598745039682541,0.8139681101292888,1.69,1.76,2.07,2.61,2.81,2.31,2.18,2.59,0.00591715976331364,-0.030303030303030276,-0.16049382716049376,-0.2691570881226053,-0.2659549228944246,-0.0572390572390572,0.001310615989515096,-0.14913127413127414,-0.11563142801225706,0.5867969861083714,2012-06-01,0.7382444021223163,,
2012-04-01,1.76,2012-05-01,1.7599999999999998,1.7483333333333333,1.7999999999999998,1.9991666666666665,2.1493333333333333,2.2222222222222228,2.214761904761905,2.2487500000000007,2.0178209325396828,0.8316987088071409,1.73,1.87,2.59,2.73,2.78,2.16,2.39,2.79,0.01734104046242768,-0.06506238859180047,-0.3050193050193051,-0.26770451770451775,-0.22685851318944839,0.02880658436214012,-0.07332137876070921,-0.1939964157706091,-0.13572686177647778,0.5823356825987824,2012-05-01,0.7485777000710213,,
2012-03-01,1.83,2012-04-01,1.75,1.7666666666666668,1.8922222222222222,2.08,2.2173333333333334,2.244444444444445,2.244761904761905,2.291666666666667,2.060886904761905,0.8445808314580583,1.72,1.77,2.59,2.71,2.67,2.17,2.48,2.77,0.01744186046511631,-0.0018832391713746732,-0.26941226941226937,-0.2324723247232472,-0.1695380774032459,0.034306195596518485,-0.0948540706605222,-0.17268351383874836,-0.11113692989347161,0.586624748223858,2012-04-01,0.7585954703799915,,
